#.t	CODs	CODt	NH	PO	TSS	Water
#d	g/m3	g/m3	g/m3	g/m3	g/m3	m3/d
242.60956	205.192	757.5599999999999	41.08	8.32	341.728	101054.0928
242.61303	205.192	757.5599999999999	41.08	8.32	341.728	106684.9104
242.6165	205.192	757.5599999999999	41.08	8.32	341.728	109606.4472
242.61998	205.192	757.5599999999999	41.08	8.32	341.728	105875.1552
242.62345	205.192	757.5599999999999	41.08	8.32	341.728	108478.2024
242.62692	201.246	757.5599999999999	40.29	8.16	341.728	114820.8192
242.63039	201.246	757.5599999999999	40.29	8.16	341.728	113698.5048
242.63386	201.246	757.5599999999999	40.29	8.16	341.728	102097.9224
242.63734	201.246	757.5599999999999	40.29	8.16	341.728	99759.09600000001
242.64081	201.246	757.5599999999999	40.29	8.16	341.728	106003.9488
242.64428	201.246	757.5599999999999	40.29	8.16	341.728	107559.2856
242.64775	201.246	757.5599999999999	40.29	8.16	341.728	112004.5488
242.65122	201.246	757.5599999999999	40.29	8.16	341.728	116272.0512
242.6547	201.246	757.5599999999999	40.29	8.16	341.728	109260.9408
242.65817	201.246	757.5599999999999	40.29	8.16	341.728	105505.9584
242.66164	201.246	757.5599999999999	40.29	8.16	341.728	109305.8952
242.66511	201.246	757.5599999999999	40.29	8.16	341.728	109239.1344
242.66859	201.246	751.14	40.29	8.16	338.832	109903.3464
242.67206	201.246	751.14	40.29	8.16	338.832	107777.0952
242.67553	201.246	751.14	40.29	8.16	338.832	107582.2104
242.679	201.246	751.14	40.29	8.16	338.832	113605.9512
242.68247	201.246	751.14	40.29	8.16	338.832	112487.208
242.68595	201.246	751.14	40.29	8.16	338.832	103861.1616
242.68942	201.246	751.14	40.29	8.16	338.832	99951.1488
242.69289	201.246	751.14	40.29	8.16	338.832	104986.0464
242.69636	201.246	751.14	40.29	8.16	338.832	113387.8392
242.69984	201.246	751.14	40.29	8.16	338.832	111309.2136
242.70331	201.246	751.14	40.29	8.16	338.832	101878.4232
242.70678	201.246	751.14	40.29	8.16	338.832	100887.5688
242.71025	201.246	725.46	40.29	8.16	327.248	110630.5608
242.71372	201.246	725.46	40.29	8.16	327.248	105676.5552
242.7172	201.246	725.46	40.29	8.16	327.248	98858.6064
242.72067	201.246	725.46	40.29	8.16	327.248	97381.2864
242.72414	201.246	725.46	40.29	8.16	327.248	104804.424
242.72761	201.246	725.46	40.29	8.16	327.248	105509.9136
242.73109	201.246	725.46	40.29	8.16	327.248	99130.0656
242.73456	201.246	725.46	40.29	8.16	327.248	95223.7392
242.73803	201.246	725.46	40.29	8.16	327.248	101084.7144
242.7415	201.246	725.46	40.29	8.16	327.248	103277.8584
242.74497	201.246	725.46	40.29	8.16	327.248	101347.7256
242.74845	201.246	725.46	40.29	8.16	327.248	99839.0232
242.75192	209.138	699.78	41.87	8.48	315.664	101871.3192
242.75539	209.138	699.78	41.87	8.48	315.664	97985.724
242.75886	209.138	699.78	41.87	8.48	315.664	100031.22
242.76234	209.138	699.78	41.87	8.48	315.664	97728.936
242.76581	209.138	699.78	41.87	8.48	315.664	102839.7552
242.76928	209.138	699.78	41.87	8.48	315.664	105453.9336
242.77275	209.138	699.78	41.87	8.48	315.664	94983.00719999999
242.77622	209.138	699.78	41.87	8.48	315.664	96989.25840000001
242.7797	209.138	699.78	41.87	8.48	315.664	101290.0728
242.78317	209.138	699.78	41.87	8.48	315.664	104084.7624
242.78664	209.138	699.78	41.87	8.48	315.664	101513.9736
242.79011	209.138	699.78	41.87	8.48	315.664	94895.2344
242.79359	211.111	686.9400000000001	42.265	8.56	309.872	93755.808
242.79706	211.111	686.9400000000001	42.265	8.56	309.872	95782.6296
242.80053	211.111	686.9400000000001	42.265	8.56	309.872	99711.0144
242.804	211.111	686.9400000000001	42.265	8.56	309.872	99410.292
242.80747	211.111	686.9400000000001	42.265	8.56	309.872	102510.0312
242.81095	211.111	686.9400000000001	42.265	8.56	309.872	101619.8544
242.81442	211.111	686.9400000000001	42.265	8.56	309.872	97999.10400000001
242.81789	211.111	686.9400000000001	42.265	8.56	309.872	97084.67999999999
242.82136	211.111	686.9400000000001	42.265	8.56	309.872	98642.0808
242.82483	211.111	686.9400000000001	42.265	8.56	309.872	105159.5904
242.82831	211.111	686.9400000000001	42.265	8.56	309.872	100826.9304
242.83178	211.111	686.9400000000001	42.265	8.56	309.872	94089.6624
242.83525	203.219	674.1	40.685	8.24	304.08	97531.3848
242.83872	203.219	674.1	40.685	8.24	304.08	102710.2848
242.8422	203.219	674.1	40.685	8.24	304.08	102575.9376
242.84567	203.219	674.1	40.685	8.24	304.08	98680.9344
242.84914	203.219	674.1	40.685	8.24	304.08	99233.1504
242.85261	203.219	674.1	40.685	8.24	304.08	105403.1832
242.85608	203.219	674.1	40.685	8.24	304.08	101842.8432
242.85956	203.219	674.1	40.685	8.24	304.08	100097.5512
242.86303	203.219	674.1	40.685	8.24	304.08	98671.908
242.8665	203.219	674.1	40.685	8.24	304.08	102458.5752
242.86997	203.219	674.1	40.685	8.24	304.08	100721.472
242.87345	203.219	674.1	40.685	8.24	304.08	97407.912
242.87692	197.3	674.1	39.5	8	304.08	99796.89599999999
242.88039	197.3	674.1	39.5	8	304.08	97333.8288
242.88386	197.3	674.1	39.5	8	304.08	98967.7968
242.88733	197.3	674.1	39.5	8	304.08	101106.5136
242.89081	197.3	674.1	39.5	8	304.08	98572.2288
242.89428	197.3	674.1	39.5	8	304.08	97558.1376
242.89775	197.3	674.1	39.5	8	304.08	100305.8736
242.90122	197.3	674.1	39.5	8	304.08	104167.6464
242.9047	197.3	674.1	39.5	8	304.08	102879.8424
242.90817	197.3	674.1	39.5	8	304.08	95913.624
242.91164	197.3	674.1	39.5	8	304.08	98713.1544
242.91511	197.3	674.1	39.5	8	304.08	92411.9544
242.91858	193.354	686.9400000000001	38.71	7.84	309.872	91407.78479999999
242.92206	193.354	686.9400000000001	38.71	7.84	309.872	99418.47840000001
242.92553	193.354	686.9400000000001	38.71	7.84	309.872	104521.1424
242.929	193.354	686.9400000000001	38.71	7.84	309.872	97397.196
242.93247	193.354	686.9400000000001	38.71	7.84	309.872	93800.2776
242.93595	193.354	686.9400000000001	38.71	7.84	309.872	101055.2376
242.93942	193.354	686.9400000000001	38.71	7.84	309.872	100272.1488
242.94289	193.354	686.9400000000001	38.71	7.84	309.872	90509.3688
242.94636	193.354	686.9400000000001	38.71	7.84	309.872	92998.9608
242.94983	193.354	686.9400000000001	38.71	7.84	309.872	95775.0528
242.95331	193.354	686.9400000000001	38.71	7.84	309.872	95474.99280000001
242.95678	193.354	686.9400000000001	38.71	7.84	309.872	97378.18799999999
242.96025	193.354	686.9400000000001	38.71	7.84	309.872	96337.848
242.96372	193.354	686.9400000000001	38.71	7.84	309.872	89855.0016
242.9672	193.354	686.9400000000001	38.71	7.84	309.872	87676.9368
242.97067	193.354	686.9400000000001	38.71	7.84	309.872	95662.6872
242.97414	193.354	686.9400000000001	38.71	7.84	309.872	100523.412
242.97761	193.354	686.9400000000001	38.71	7.84	309.872	95336.14320000001
242.98108	193.354	686.9400000000001	38.71	7.84	309.872	93440.90640000001
242.98456	193.354	686.9400000000001	38.71	7.84	309.872	93618.39840000001
242.98803	193.354	686.9400000000001	38.71	7.84	309.872	88681.428
242.9915	193.354	686.9400000000001	38.71	7.84	309.872	85849.30319999999
242.99497	193.354	686.9400000000001	38.71	7.84	309.872	95859.192
242.99844	193.354	686.9400000000001	38.71	7.84	309.872	114019.2408
243.00192	197.3	654.84	39.5	8	295.392	93811.4832
243.00539	197.3	654.84	39.5	8	295.392	65968.4232
243.00886	197.3	654.84	39.5	8	295.392	60324.1416
243.01233	197.3	654.84	39.5	8	295.392	95930.21279999999
243.01581	197.3	654.84	39.5	8	295.392	122472.7608
243.01928	197.3	654.84	39.5	8	295.392	90868.4712
243.02275	197.3	654.84	39.5	8	295.392	62468.1744
243.02622	197.3	654.84	39.5	8	295.392	94200.5304
243.02969	197.3	654.84	39.5	8	295.392	122709.7704
243.03317	197.3	654.84	39.5	8	295.392	118794.8256
243.03664	197.3	654.84	39.5	8	295.392	84330.58319999999
243.04011	197.3	654.84	39.5	8	295.392	58967.7192
243.04358	195.327	642	39.105	7.92	289.6	93923.28720000001
243.04706	195.327	642	39.105	7.92	289.6	121637.9544
243.05053	195.327	642	39.105	7.92	289.6	89572.4904
243.054	195.327	642	39.105	7.92	289.6	61146.5496
243.05747	195.327	642	39.105	7.92	289.6	93565.548
243.06094	195.327	642	39.105	7.92	289.6	121818.3984
243.06442	195.327	642	39.105	7.92	289.6	91342.5288
243.06789	195.327	642	39.105	7.92	289.6	62288.4744
243.07136	195.327	642	39.105	7.92	289.6	94958.6832
243.07483	195.327	642	39.105	7.92	289.6	122607.4464
243.07831	195.327	642	39.105	7.92	289.6	101315.4864
243.08178	195.327	642	39.105	7.92	289.6	70420.6008
243.08525	193.354	622.74	38.71	7.84	280.912	60182.1336
243.08872	193.354	622.74	38.71	7.84	280.912	93840.6744
243.09219	193.354	622.74	38.71	7.84	280.912	117211.1232
243.09567	193.354	622.74	38.71	7.84	280.912	83561.3544
243.09914	193.354	622.74	38.71	7.84	280.912	59378.0304
243.10261	193.354	622.74	38.71	7.84	280.912	94273.3128
243.10608	193.354	622.74	38.71	7.84	280.912	91864.0632
243.10956	193.354	622.74	38.71	7.84	280.912	62242.5
243.11303	193.354	622.74	38.71	7.84	280.912	58571.4936
243.1165	193.354	622.74	38.71	7.84	280.912	94644.47040000001
243.11997	193.354	622.74	38.71	7.84	280.912	93456.28320000001
243.12344	193.354	622.74	38.71	7.84	280.912	63276.5808
243.12692	195.327	603.48	39.105	7.92	272.224	58574.9184
243.13039	195.327	603.48	39.105	7.92	272.224	93691.9152
243.13386	195.327	603.48	39.105	7.92	272.224	91949.44560000001
243.13733	195.327	603.48	39.105	7.92	272.224	61765.1952
243.14081	195.327	603.48	39.105	7.92	272.224	57753.1536
243.14428	195.327	603.48	39.105	7.92	272.224	93257.1312
243.14775	195.327	603.48	39.105	7.92	272.224	91634.1312
243.15122	195.327	603.48	39.105	7.92	272.224	62165.46
243.15469	195.327	603.48	39.105	7.92	272.224	57764.9232
243.15817	195.327	603.48	39.105	7.92	272.224	92224.4376
243.16164	195.327	603.48	39.105	7.92	272.224	90934.284
243.16511	195.327	603.48	39.105	7.92	272.224	63294.06
243.16858	191.381	571.38	38.315	7.76	257.744	60608.0088
243.17205	191.381	571.38	38.315	7.76	257.744	94022.30160000001
243.17553	191.12747	578.00365	38.244504	7.7497201	264.36765	94801.764
243.179	190.74471	588.00359	38.138074	7.7342002	274.36759	67355.11440000001
243.18247	190.36195	598.00352	38.031644	7.7186803	284.36752	61475.8008
243.18594	189.97919	608.00346	37.925214	7.7031604	294.36746	64408.344
243.18942	189.59643	618.0034000000001	37.818785	7.6876405	304.3674	99342.47040000001
243.19289	189.21367	628.00333	37.712355	7.6721206	314.36733	90582.74400000001
243.19636	188.83091	638.00327	37.605925	7.6566007	324.36727	33962.976
243.19983	188.44815	648.0032	37.499495	7.6410808	334.3672	39398.3376
243.2033	188.0654	658.00314	37.393065	7.6255609	344.36714	97618.572
243.20678	187.68264	668.00308	37.286635	7.610041	354.36708	63012.2184
243.21025	181.5071	645.90301	36.030302	7.359639	349.88701	39690.528
243.21372	181.13617	655.90295	35.927164	7.3445991	359.88695	61962.7056
243.21719	180.76525	665.90288	35.824026	7.3295592	369.88688	96158.3952
243.22067	180.39433	675.90282	35.720887	7.3145193	379.88682	95516.02800000001
243.22414	180.02341	685.9027599999999	35.617749	7.2994794	389.88676	67186.2384
243.22761	179.65249	695.90269	35.514611	7.2844395	399.88669	62266.4016
243.23108	179.28157	705.90263	35.411473	7.2693996	409.88663	34719.18
243.23455	178.91065	715.90256	35.308334	7.2543597	419.88656	74281.2936
243.23803	178.53972	725.9025	35.205196	7.2393198	429.8865	97645.272
243.2415	178.1688	735.90244	35.102058	7.2242799	439.88644	39061.74
243.24497	177.79788	745.90237	34.99892	7.20924	449.88637	36538.6176
243.24844	177.42696	755.9023100000001	34.895782	7.1942	459.88631	94890.45600000001
243.25192	173.28889	740.2222400000001	34.052374	7.0264121	458.30224	91799.33040000001
243.25539	172.92586	750.22218	33.951431	7.0116922	468.30218	59853.7344
243.25886	172.56283	760.22212	33.850487	6.9969722	478.30212	56606.2008
243.26233	172.1998	770.22205	33.749543	6.9822523	488.30205	45895.6344
243.2658	171.83677	780.22199	33.648599	6.9675324	498.30199	53806.5168
243.26928	171.47374	790.22192	33.547655	6.9528125	508.30192	62678.0184
243.27275	171.11071	800.22186	33.446712	6.9380926	518.30186	30605.184
243.27622	170.74768	810.2218	33.345768	6.9233727	528.3018	6869.84136
243.27969	170.38465	820.22173	33.244824	6.9086528	538.30173	69200.01360000001
243.28317	170.02162	830.22167	33.14388	6.8939329	548.3016699999999	91121.67600000001
243.28664	169.65859	840.2216	33.042936	6.879213	558.3016	33266.076
243.29011	169.29556	850.22154	32.941993	6.8644931	568.30154	34442.8512
243.29358	163.42386	840.9614800000001	31.770145	6.626411	569.61348	29173.6464
243.29705	163.07267	850.96141	31.672493	6.6121711	579.61341	41281.3248
243.30053	162.72148	860.96135	31.574841	6.5979312	589.61335	97070.2248
243.304	162.37029	870.96128	31.477189	6.5836913	599.61328	56600.1312
243.30747	162.01909	876.98886	31.379536	6.5694514	605.64086	5785.57944
243.31094	161.6679	874.48888	31.281884	6.5552115	603.14088	34409.5536
243.31442	161.31671	871.98889	31.184232	6.5409716	600.64089	30156.4968
243.31789	160.96552	869.48891	31.08658	6.5267317	598.14091	40974.7584
243.32136	160.61433	866.98892	30.988928	6.5124917	595.6409200000001	61622.256
243.32483	160.26314	864.48894	30.891276	6.4982518	593.14094	28433.4912
243.3283	159.91194	861.98896	30.793623	6.4840119	590.64096	5560.98096
243.33178	159.56075	859.48897	30.695971	6.469772	588.14097	36392.2608
243.33525	155.63182	850.56899	29.910716	6.310464	582.74499	61816.692
243.33872	155.28852	848.069	29.815259	6.2965441	580.245	28319.3832
243.34219	154.94522	845.56902	29.719801	6.2826242	577.74502	29061.6888
243.34566	154.60192	843.06904	29.624343	6.2687042	575.24504	50037.0888
243.34914	154.25862	840.5690499999999	29.528886	6.2547843	572.74505	23175.34944
243.35261	153.91532	838.06907	29.433428	6.2408644	570.2450700000001	64534.0944
243.35608	153.57202	835.56908	29.33797	6.2269445	567.74508	51877.3776
243.35955	153.22872	833.0691	29.242512	6.2130246	565.2451	655.81992
243.36303	152.88542	830.56912	29.147055	6.1991047	562.74512	28876.4064
243.3665	152.54212	828.06913	29.051597	6.1851848	560.24513	52369.2624
243.36997	152.19882	825.56915	28.956139	6.1712649	557.74515	58283.34
243.37344	151.85552	823.06916	28.860682	6.157345	555.2451600000001	51595.4088
243.37691	158.4783	846.24918	30.087763	6.4258814	564.32918	47526.2232
243.38039	158.11922	843.7492	29.987916	6.4113215	561.8292	23455.86504
243.38386	157.76013	841.2492099999999	29.88807	6.3967616	559.32921	37397.1168
243.38733	157.40105	838.74923	29.788223	6.3822016	556.8292300000001	92459.3832
243.3908	157.04196	836.24924	29.688377	6.3676417	554.32924	51058.032
243.39428	156.68288	833.74926	29.58853	6.3530818	551.82926	2224.291944
243.39775	156.3238	831.24928	29.488683	6.3385219	549.32928	30196.2144
243.40122	155.96471	828.74929	29.388837	6.323962	546.82929	59330.8968
243.40469	155.60563	826.24931	29.28899	6.3094021	544.32931	63929.0568
243.40816	155.24655	823.74932	29.189144	6.2948422	541.8293200000001	57219.276
243.41164	154.88746	821.24934	29.089297	6.2802823	539.32934	23946.70416
243.41511	154.52838	818.74936	28.98945	6.2657224	536.82936	646.392864
243.41858	172.80514	874.02937	32.381754	7.0067975	560.39337	63101.3856
243.42205	172.40265	871.52939	32.269838	6.9904776	557.89339	85040.9232
243.42553	172.00016	869.0294	32.157922	6.9741577	555.3934	27912.9
243.429	171.59768	866.52942	32.046006	6.9578378	552.89342	28902.552
243.43247	171.19519	864.02944	31.93409	6.9415179	550.3934400000001	72776.076
243.43594	170.7927	861.52945	31.822174	6.925198	547.89345	75139.30560000001
243.43941	170.39021	859.0294699999999	31.710258	6.9088781	545.39347	30074.4264
243.44289	169.98772	856.52948	31.598342	6.8925582	542.89348	29795.8344
243.44636	169.58523	854.0295	31.486426	6.8762383	540.3935	23983.17384
243.44983	169.18274	851.52952	31.37451	6.8599185	537.89352	35706.3576
243.4533	168.78025	849.02953	31.262594	6.8435986	535.3935300000001	90529.1376
243.45678	168.37776	846.52955	31.150678	6.8272787	532.89355	50788.884
243.46025	179.50299	914.64956	33.168873	7.2783775	562.24956	1241.58324
243.46372	179.07287	912.14958	33.049277	7.2609376	559.74958	68136.41039999999
243.46719	178.64276	909.6496	32.929681	7.2434977	557.2496	92425.21679999999
243.47066	178.21265	907.1496100000001	32.810084	7.2260578	554.74961	34029.5976
243.47414	177.78254	904.64963	32.690488	7.2086179	552.24963	6399.58584
243.47761	177.35243	902.14964	32.570891	7.1911781	549.74964	69449.9232
243.48108	176.92232	899.64966	32.451295	7.1737382	547.2496599999999	91658.28720000001
243.48455	176.49221	897.14968	32.331698	7.1562983	544.74968	64947.648
243.48803	176.0621	894.64969	32.212102	7.1388584	542.24969	60727.1064
243.4915	175.63198	892.14971	32.092505	7.1214185	539.7497100000001	92890.1424
243.49497	175.20187	889.64972	31.972909	7.1039786	537.24972	94098.8928
243.49844	174.77176	887.14974	31.853312	7.0865387	534.74974	71531.4984
243.50191	180.73951	948.8497599999999	32.898256	7.3285153	561.20976	64798.6152
243.50539	180.29361	946.34977	32.774271	7.3104354	558.70977	31942.6896
243.50886	179.84772	943.84979	32.650285	7.2923555	556.20979	46157.8968
243.51233	179.40182	941.3498	32.5263	7.2742757	553.7098	73854.87360000001
243.5158	178.95593	938.84982	32.402315	7.2561958	551.20982	98727.36960000001
243.51927	178.51003	936.34984	32.278329	7.2381159	548.70984	91853.0736
243.52275	178.06414	933.8498499999999	32.154344	7.220036	546.20985	67886.6208
243.52622	177.61824	931.34987	32.030359	7.2019561	543.70987	65839.944
243.52969	177.17235	928.84988	31.906374	7.1838762	541.20988	60841.8
243.53316	176.72645	926.3499	31.782388	7.1657964	538.7098999999999	93378.39599999999
243.53664	176.28056	923.84992	31.658403	7.1477165	536.20992	95538.51360000001
243.54011	175.83466	921.34993	31.534418	7.1296366	533.70993	72595.4256
243.54358	170.73243	950.9499499999999	30.576527	6.9227543	545.68995	71502.288
243.54705	170.29837	948.44996	30.455833	6.9051544	543.18996	98241.8616
243.55052	169.86431	945.94998	30.33514	6.8875545	540.68998	91920.3192
243.554	217.03	738.3	43.45	8.800000000000001	333.04	68684.6112
243.55747	217.03	738.3	43.45	8.800000000000001	333.04	68497.7016
243.56094	217.03	738.3	43.45	8.800000000000001	333.04	96990.3192
243.56441	217.03	738.3	43.45	8.800000000000001	333.04	91116.0408
243.56789	217.03	738.3	43.45	8.800000000000001	333.04	68614.59600000001
243.57136	217.03	738.3	43.45	8.800000000000001	333.04	96889.01519999999
243.57483	217.03	738.3	43.45	8.800000000000001	333.04	118341.3288
243.5783	217.03	738.3	43.45	8.800000000000001	333.04	90673.8912
243.58177	217.03	738.3	43.45	8.800000000000001	333.04	97975.29120000001
243.58525	205.192	757.5599999999999	41.08	8.32	341.728	121951.1616
243.58872	205.192	757.5599999999999	41.08	8.32	341.728	93949.08960000001
243.59219	205.192	757.5599999999999	41.08	8.32	341.728	99341.12639999999
243.59566	205.192	757.5599999999999	41.08	8.32	341.728	109099.5648
243.59914	205.192	757.5599999999999	41.08	8.32	341.728	93026.15519999999
243.60261	205.192	757.5599999999999	41.08	8.32	341.728	89365.3248
243.60608	205.192	757.5599999999999	41.08	8.32	341.728	90272.0496
243.60955	205.192	757.5599999999999	41.08	8.32	341.728	89647.452
243.61302	205.192	757.5599999999999	41.08	8.32	341.728	88899.3648
243.6165	205.192	757.5599999999999	41.08	8.32	341.728	91073.6976
243.61997	205.192	757.5599999999999	41.08	8.32	341.728	92530.75199999999
243.62344	205.192	757.5599999999999	41.08	8.32	341.728	95594.31600000001
243.62691	201.246	757.5599999999999	40.29	8.16	341.728	91768.65360000001
243.63039	201.246	757.5599999999999	40.29	8.16	341.728	87600.0816
243.63386	201.246	757.5599999999999	40.29	8.16	341.728	85747.2432
243.63733	201.246	757.5599999999999	40.29	8.16	341.728	84285.5184
243.6408	201.246	757.5599999999999	40.29	8.16	341.728	82785.4944
243.64427	201.246	757.5599999999999	40.29	8.16	341.728	83099.31359999999
243.64775	201.246	757.5599999999999	40.29	8.16	341.728	81318.636
243.65122	201.246	757.5599999999999	40.29	8.16	341.728	70644.2064
243.65469	201.246	757.5599999999999	40.29	8.16	341.728	60093.7872
243.65816	201.246	757.5599999999999	40.29	8.16	341.728	107078.376
243.66164	201.246	757.5599999999999	40.29	8.16	341.728	116199.7944
243.66511	201.246	757.5599999999999	40.29	8.16	341.728	90374.41680000001
243.66858	201.246	751.14	40.29	8.16	338.832	87489.55680000001
243.67205	201.246	751.14	40.29	8.16	338.832	66752.1744
243.67552	201.246	751.14	40.29	8.16	338.832	55372.0128
243.679	201.246	751.14	40.29	8.16	338.832	79512.5472
243.68247	201.246	751.14	40.29	8.16	338.832	110541.9408
243.68594	201.246	751.14	40.29	8.16	338.832	105026.3256
243.68941	201.246	751.14	40.29	8.16	338.832	129720.4656
243.69288	200.71872	757.69019	40.143385	8.1386202	345.38219	137160.6672
243.69636	199.91374	767.69013	39.919553	8.1059804	355.38213	112111.3152
243.69983	199.10876	777.69006	39.695721	8.0733406	365.38206	111491.22
243.7033	198.30378	787.6900000000001	39.471889	8.0407008	375.382	114240.3624
243.70677	197.4988	797.68993	39.248057	8.008061	385.38193	113915.9904
243.71025	196.69383	782.00987	39.024225	7.9754212	383.79787	115191.3984
243.71372	195.88885	792.00981	38.800394	7.9427814	393.79781	118916.832
243.71719	195.58528	802.00974	38.715983	7.9304724	403.79774	118167.2136
243.72066	195.58528	812.00968	38.715983	7.9304724	413.79768	116973.7656
243.72413	195.58528	822.00961	38.715983	7.9304724	423.79761	117472.7832
243.72761	195.58528	832.00955	38.715983	7.9304724	433.79755	117098.0568
243.73108	195.58528	842.00949	38.715983	7.9304724	443.79749	119542.9896
243.73455	195.58528	852.00942	38.715983	7.9304724	453.79742	122513.436
243.73802	195.58528	862.00936	38.715983	7.9304724	463.79736	119330.1504
243.7415	195.58528	872.00929	38.715983	7.9304724	473.79729	115903.1088
243.74497	195.58528	882.00923	38.715983	7.9304724	483.79723	117887.0136
243.74844	195.58528	892.00917	38.715983	7.9304724	493.79717	118819.116
243.75191	203.25529	876.3291	40.234257	8.2414714	492.2131	115418.0088
243.75538	203.25529	886.32904	40.234257	8.2414714	502.21304	114574.6944
243.75886	203.25529	896.32897	40.234257	8.2414714	512.21297	115883.2992
243.76233	203.25529	906.32891	40.234257	8.2414714	522.21291	116524.4376
243.7658	203.25529	916.32885	40.234257	8.2414714	532.21285	116487.3504
243.76927	203.25529	926.3287800000001	40.234257	8.2414714	542.21278	114123.6528
243.77275	203.25529	936.32872	40.234257	8.2414714	552.21272	121744.1088
243.77622	203.25529	946.32865	40.234257	8.2414714	562.2126500000001	143614.4136
243.77969	203.25529	956.32859	40.234257	8.2414714	572.21259	131586.3216
243.78316	203.25529	966.32853	40.234257	8.2414714	582.21253	113218.5648
243.78663	203.25529	976.32846	40.234257	8.2414714	592.21246	112033.3104
243.79011	203.25529	986.3284	40.234257	8.2414714	602.2124	139646.6376
243.79358	205.17279	983.48833	40.613825	8.3192211	606.42033	133656.4488
243.79705	205.17279	993.4882700000001	40.613825	8.3192211	616.42027	109032.1656
243.80052	205.17279	1003.4882	40.613825	8.3192211	626.42021	107978.9136
243.804	205.17279	1013.4881	40.613825	8.3192211	636.4201399999999	110474.8992
243.80747	205.17279	1023.4881	40.613825	8.3192211	646.42008	112896.996
243.81094	205.17279	1033.488	40.613825	8.3192211	656.42001	110896.4424
243.81441	205.17279	1043.4879	40.613825	8.3192211	666.41995	107048.6544
243.81788	205.17279	1053.4879	40.613825	8.3192211	676.41989	100276.9104
243.82136	205.17279	1063.4878	40.613825	8.3192211	686.41982	99326.3832
243.82483	205.17279	1069.3222	40.613825	8.3192211	692.2542099999999	103737.276
243.8283	205.17279	1066.8222	40.613825	8.3192211	689.75422	117229.5168
243.83177	205.17279	1064.3222	40.613825	8.3192211	687.25424	110856.7272
243.83525	197.50278	1048.9823	39.095551	8.008222200000001	678.96225	98405.0088
243.83872	197.50278	1046.4823	39.095551	8.008222200000001	676.46227	101511.9288
243.84219	197.50278	1043.9823	39.095551	8.008222200000001	673.9622900000001	96068.8872
243.84566	197.50278	1041.4823	39.095551	8.008222200000001	671.4623	90943.56479999999
243.84913	197.50278	1038.9823	39.095551	8.008222200000001	668.96232	96285.8928
243.85261	197.50278	1036.4823	39.095551	8.008222200000001	666.46233	121338.6864
243.85608	197.50278	1033.9824	39.095551	8.008222200000001	663.96235	114031.3296
243.85955	197.50278	1031.4824	39.095551	8.008222200000001	661.46237	99248.30160000001
243.86302	197.50278	1028.9824	39.095551	8.008222200000001	658.9623800000001	98123.988
243.86649	197.50278	1026.4824	39.095551	8.008222200000001	656.4624	94399.8312
243.86997	197.50278	1023.9824	39.095551	8.008222200000001	653.96241	99896.18640000001
243.87344	197.50278	1021.4824	39.095551	8.008222200000001	651.46243	101652.6672
243.87691	191.75027	1018.9824	37.956846	7.774973	648.96245	96691.1544
243.88038	191.75027	1016.4825	37.956846	7.774973	646.46246	95658.0024
243.88386	191.75027	1013.9825	37.956846	7.774973	643.96248	122964.0216
243.88733	191.75027	1011.4825	37.956846	7.774973	641.46249	118858.7208
243.8908	191.75027	1008.9825	37.956846	7.774973	638.96251	98288.10000000001
243.89427	191.75027	1006.4825	37.956846	7.774973	636.46253	93086.8392
243.89774	191.75027	1003.9825	37.956846	7.774973	633.96254	92586.084
243.90122	191.75027	1001.4826	37.956846	7.774973	631.4625600000001	96806.4192
243.90469	191.75027	998.98257	37.956846	7.774973	628.96257	93317.37119999999
243.90816	191.75027	996.48259	37.956846	7.774973	626.46259	93354.7608
243.91163	191.75027	993.98261	37.956846	7.774973	623.96261	97600.17359999999
243.91511	191.75027	991.48262	37.956846	7.774973	621.46262	96823.1784
243.91858	187.91527	1001.8226	37.197709	7.6194735	624.75464	101282.4504
243.92205	187.91527	999.32265	37.197709	7.6194735	622.25465	101807.7768
243.92552	187.91527	996.82267	37.197709	7.6194735	619.75467	95964.1128
243.92899	187.91527	994.32269	37.197709	7.6194735	617.25469	92807.5992
243.93247	187.91527	991.8227000000001	37.197709	7.6194735	614.7547	114474.2616
243.93594	187.91527	989.32272	37.197709	7.6194735	612.25472	112278.9264
243.93941	187.91527	986.82273	37.197709	7.6194735	609.75473	93121.5864
243.94288	187.91527	984.32275	37.197709	7.6194735	607.2547499999999	94347.42720000001
243.94636	187.91527	981.82277	37.197709	7.6194735	604.75477	124727.1168
243.94983	187.91527	979.32278	37.197709	7.6194735	602.25478	120057.0288
243.9533	187.91527	976.8228	37.197709	7.6194735	599.7548	100655.1216
243.95677	187.91527	974.32281	37.197709	7.6194735	597.25481	136781.5464
243.96024	187.91527	971.82283	37.197709	7.6194735	594.75483	125302.6824
243.96372	187.91527	969.32285	37.197709	7.6194735	592.25485	97047.84480000001
243.96719	187.91527	966.82286	37.197709	7.6194735	589.75486	100451.9952
243.97066	187.91527	964.3228800000001	37.197709	7.6194735	587.25488	97722.1848
243.97413	187.91527	961.82289	37.197709	7.6194735	584.75489	91778.412
243.97761	187.91527	959.32291	37.197709	7.6194735	582.25491	103966.1424
243.98108	187.91527	956.82293	37.197709	7.6194735	579.7549299999999	100757.9088
243.98455	187.91527	954.32294	37.197709	7.6194735	577.25494	97199.71920000001
