#.t	Pressure
#d	hPa
74.711423	102600
74.714895	102600
74.718367	102600
74.72184	102600
74.725312	102600
74.728784	102600
74.732256	102600
74.735728	102600
74.739201	102600
74.742673	102600
74.746145	102600
74.749617	102600
74.75309	102600
74.756562	102600
74.760034	102600
74.763506	102600
74.766978	102600
74.77045	102600
74.773923	102600
74.777395	102600
74.780867	102600
74.784339	102600
74.787812	102600
74.791284	102600
74.794756	102600
74.798228	102600
74.8017	102600
74.805172	102600
74.808645	102600
74.812117	102600
74.815589	102600
74.819061	102600
74.822534	102600
74.826006	102600
74.829478	102600
74.83295	102600
74.836422	102600
74.839895	102600
74.843367	102600
74.846839	102600
74.850311	102600
74.853783	102600
74.857255	102600
74.860728	102600
74.8642	102600
74.867672	102600
74.871144	102600
74.874617	102600
74.878089	102600
74.881561	102600
74.885033	102600
74.888505	102600
74.891977	102600
74.89545	102600
74.898922	102600
74.902394	102600
74.905866	102600
74.909339	102600
74.912811	102600
74.916283	102600
74.919755	102600
74.923227	102600
74.926699	102600
74.930172	102600
74.933644	102600
74.937116	102600
74.940588	102600
74.944061	102600
74.947533	102600
74.951005	102600
74.954477	102600
74.957949	102600
74.961422	102600
74.964894	102600
74.968366	102600
74.971838	102600
74.97531	102600
74.978782	102600
74.982255	102600
74.985727	102600
74.989199	102600
74.992671	102600
74.996144	102600
74.999616	102600
75.003088	102600
75.00656	103500
75.010032	103500
75.013504	103500
75.016977	103500
75.020449	103500
75.023921	103500
75.027393	103500
75.030866	103500
75.034338	103500
75.03781	103500
75.041282	103500
75.044754	103500
75.048226	103500
75.051699	103500
75.055171	103500
75.058643	103500
75.062115	103500
75.065588	103500
75.06906	103500
75.072532	103500
75.076004	103500
75.079476	103500
75.082949	103500
75.086421	103500
75.089893	103500
75.093365	103500
75.096837	103500
75.100309	103500
75.103782	103500
75.107254	103500
75.110726	103500
75.114198	103500
75.117671	103500
75.121143	103500
75.124615	103500
75.128087	103500
75.131559	103500
75.135031	103500
75.138504	103500
75.141976	103500
75.145448	103500
75.14892	103500
75.152393	103500
75.155865	103500
75.159337	103500
75.162809	103500
75.166281	103500
75.169753	103500
75.173226	103500
75.176698	103500
75.18017	103500
75.183642	103500
75.187115	103500
75.190587	103500
75.194059	103500
75.197531	103500
75.201003	103500
75.204476	103500
75.207948	103500
75.21142	103500
75.214892	103500
75.218364	103500
75.221836	103500
75.225309	103500
75.228781	103500
75.232253	103500
75.235725	103500
75.239198	103500
75.24267	103500
75.246142	103500
75.249614	103500
75.253086	103500
75.256558	103500
75.260031	103500
75.263503	103500
75.266975	103500
75.270447	103500
75.27392	103500
75.277392	103500
75.280864	103500
75.284336	103500
75.287808	103500
75.29128	103500
75.294753	103500
75.298225	103500
75.301697	103500
75.305169	103500
75.308641	103500
75.312114	103500
75.315586	103500
75.319058	103500
75.32253	103500
75.326003	103500
75.329475	103500
75.332947	103500
75.336419	103500
75.339891	103500
75.343363	103500
75.346836	103500
75.350308	103500
75.35378	103500
75.357252	103500
75.360725	103500
75.364197	103500
75.367669	103500
75.371141	103500
75.374613	103500
75.378085	103500
75.381558	103500
75.38503	103500
75.388502	103500
75.391974	103500
75.395447	103500
75.398919	103500
75.402391	103500
75.405863	103500
75.409335	103500
75.412808	103500
75.41628	103500
75.419752	103500
75.423224	103500
75.426696	103500
75.430168	103500
75.433641	103500
75.437113	103500
75.440585	103500
75.444057	103500
75.44753	103500
75.451002	103500
75.454474	103500
75.457946	103500
75.461418	103500
75.46489	103500
75.468363	103500
75.471835	103500
75.475307	103500
75.478779	103500
75.482252	103500
75.485724	103500
75.489196	103500
75.492668	103500
75.49614	103500
75.499612	103500
75.503085	103500
75.506557	103500
75.510029	103500
75.513501	103500
75.516974	103500
75.520446	103500
75.523918	103500
75.52739	103500
75.530862	103500
75.534335	103500
75.537807	103500
75.541279	103500
75.544751	103500
75.548223	103500
75.551695	103500
75.555168	103500
75.55864	103500
75.562112	103500
75.565584	103500
75.569057	103500
75.572529	103500
75.576001	103500
75.579473	103500
75.582945	103500
75.586417	103500
75.58989	103500
75.593362	103500
75.596834	103500
75.600306	103500
75.603779	103500
75.607251	103500
75.610723	103500
75.614195	103500
75.617667	103500
75.621139	103500
75.624612	103500
75.628084	103500
75.631556	103500
75.635028	103500
75.638501	103500
75.641973	103500
75.645445	103500
75.648917	103500
75.652389	103500
75.655862	103500
75.659334	103500
75.662806	103500
75.666278	103500
75.66975	103500
75.673222	103500
75.676695	103500
75.680167	103500
75.683639	103500
75.687111	103500
75.690584	103500
75.694056	103500
75.697528	103500
75.701	103500
75.704472	103500
75.707944	103500
75.711417	103500
75.714889	103500
75.718361	103500
75.721833	103500
75.725306	103500
75.728778	103500
75.73225	103500
75.735722	103500
75.739194	103500
75.742666	103500
75.746139	103500
75.749611	103500
75.753083	103500
75.756555	103500
75.760028	103500
75.7635	103500
75.766972	103500
75.770444	103500
75.773916	103500
75.777389	103500
75.780861	103500
75.784333	103500
75.787805	103500
75.791277	103500
75.794749	103500
75.798222	103500
75.801694	103500
75.805166	103500
75.808638	103500
75.812111	103500
75.815583	103500
75.819055	103500
75.822527	103500
75.825999	103500
75.829471	103500
75.832944	103500
75.836416	103500
75.839888	103500
75.84336	103500
75.846833	103500
75.850305	103500
75.853777	103500
75.857249	103500
75.860721	103500
75.864193	103500
75.867666	103500
75.871138	103500
75.87461	103500
75.878082	103500
75.881554	103500
75.885027	103500
75.888499	103500
75.891971	103500
75.895443	103500
75.898916	103500
75.902388	103500
75.90586	103500
75.909332	103500
75.912804	103500
75.916276	103500
75.919749	103500
75.923221	103500
75.926693	103500
75.930165	103500
75.933638	103500
75.93711	103500
75.940582	103500
75.944054	103500
75.947526	103500
75.950998	103500
75.954471	103500
75.957943	103500
75.961415	103500
75.964887	103500
75.96836	103500
75.971832	103500
75.975304	103500
75.978776	103500
75.982248	103500
75.98572	103500
75.989193	103500
75.992665	103500
75.996137	103500
75.999609	103500
76.003081	103500
76.006554	103500
76.010026	103500
76.013498	103500
76.01697	103500
76.020443	103500
76.023915	103500
76.027387	103500
76.030859	103500
76.034331	103500
76.037803	103500
76.041276	103500
76.044748	103500
76.04822	103500
76.051692	103500
76.055165	103500
76.058637	103500
76.062109	103500
76.065581	103500
76.069053	103500
76.072525	103500
76.075998	103500
76.07947	103500
76.082942	103500
76.086414	103500
76.089887	103500
76.093359	103500
76.096831	103500
76.100303	103500
76.103775	103500
76.107248	103500
76.11072	103500
76.114192	103500
76.117664	103500
76.121136	103500
76.124608	103500
76.128081	103500
76.131553	103500
76.135025	103500
76.138497	103500
76.14197	103500
76.145442	103500
76.148914	103500
76.152386	103500
76.155858	103500
76.15933	103500
76.162803	103500
76.166275	103500
76.169747	103500
76.173219	103500
76.176692	103500
76.180164	103500
76.183636	103500
76.187108	103500
76.19058	103500
76.194052	103500
76.197525	103500
76.200997	103500
76.204469	103500
76.207941	103500
76.211414	103500
76.214886	103500
76.218358	103500
76.22183	103500
76.225302	103500
76.228775	103500
76.232247	103500
76.235719	103500
76.239191	103500
76.242663	103500
76.246135	103500
76.249608	103500
76.25308	103500
76.256552	103500
76.260024	103500
76.263497	103500
76.266969	103500
76.270441	103500
76.273913	103500
76.277385	103500
76.280857	103500
76.28433	103500
76.287802	103500
76.291274	103500
76.294746	103500
76.298219	103500
76.301691	103500
76.305163	103500
76.308635	103500
76.312107	103500
76.315579	103500
76.319052	103500
76.322524	103500
76.325996	103500
76.329468	103500
76.332941	103500
76.336413	103500
76.339885	103500
76.343357	103500
76.346829	103500
76.350302	103500
76.353774	103500
76.357246	103500
76.360718	103500
76.36419	103500
76.367662	103500
76.371135	103500
76.374607	103500
76.378079	103500
76.381551	103500
76.385024	103500
76.388496	103500
76.391968	103500
76.39544	103500
76.398912	103500
76.402384	103500
76.405857	103500
76.409329	103500
76.412801	103500
76.416273	103500
76.419746	103500
76.423218	103500
76.42669	103500
76.430162	103500
76.433634	103500
76.437106	103500
76.440579	103500
76.444051	103500
76.447523	103500
76.450995	103500
76.454468	103500
76.45794	103500
76.461412	103500
76.464884	103500
76.468356	103500
76.471829	103500
76.475301	103500
76.478773	103500
76.482245	103500
76.485717	103500
76.489189	103500
76.492662	103500
76.496134	103500
76.499606	103500
76.503078	103500
76.506551	103500
76.510023	103500
76.513495	103500
76.516967	103500
76.520439	103500
76.523911	103500
76.527384	103500
76.530856	103500
76.534328	103500
76.5378	103500
76.541273	103500
76.544745	103500
76.548217	103500
76.551689	103500
76.555161	103500
76.558633	103500
76.562106	103500
76.565578	103500
76.56905	103500
76.572522	103500
76.575994	103500
76.579467	103500
76.582939	103500
76.586411	103500
76.589883	103500
76.593356	103500
76.596828	103500
76.6003	103500
76.603772	103500
76.607244	103500
76.610716	103500
76.614189	103500
76.617661	103500
76.621133	103500
76.624605	103500
76.628078	103500
76.63155	103500
76.635022	103500
76.638494	103500
76.641966	103500
76.645438	103500
76.648911	103500
76.652383	103500
76.655855	103500
76.659327	103500
76.6628	103500
76.666272	103500
76.669744	103500
76.673216	103500
76.676688	103500
76.680161	103500
76.683633	103500
76.687105	103500
76.690577	103500
76.694049	103500
76.697521	103500
76.700994	103500
76.704466	103500
76.707938	103500
76.71141	103500
76.714883	103500
76.718355	103500
76.721827	103500
76.725299	103500
76.728771	103500
76.732243	103500
76.735716	103500
76.739188	103500
76.74266	103500
76.746132	103500
76.749605	103500
76.753077	103500
76.756549	103500
76.760021	103500
76.763493	103500
76.766965	103500
76.770438	103500
76.77391	103500
76.777382	103500
76.780854	103500
76.784327	103500
76.787799	103500
76.791271	103500
76.794743	103500
76.798215	103500
76.801688	103500
76.80516	103500
76.808632	103500
76.812104	103500
76.815576	103500
76.819048	103500
76.822521	103500
76.825993	103500
76.829465	103500
76.832937	103500
76.83641	103500
76.839882	103500
76.843354	103500
76.846826	103500
76.850298	103500
76.85377	103500
76.857243	103500
76.860715	103500
76.864187	103500
76.867659	103500
76.871132	103500
76.874604	103500
76.878076	103500
76.881548	103500
76.88502	103500
76.888492	103500
76.891965	103500
76.895437	103500
76.898909	103500
76.902381	103500
76.905854	103500
76.909326	103500
76.912798	103500
76.91627	103500
76.919742	103500
76.923215	103500
76.926687	103500
76.930159	103500
76.933631	103500
76.937103	103500
76.940575	103500
76.944048	103500
76.94752	103500
76.950992	103500
76.954464	103500
76.957937	103500
76.961409	103500
76.964881	103500
76.968353	103500
76.971825	103500
76.975297	103500
76.97877	103500
76.982242	103500
76.985714	103500
76.989186	103500
76.992659	103500
76.996131	103500
76.999603	103500
77.003075	103500
77.006547	103100
77.010019	103100
77.013492	103100
77.016964	103100
77.020436	103100
77.023908	103100
77.027381	103100
77.030853	103100
77.034325	103100
77.037797	103100
77.041269	103100
77.044742	103100
77.048214	103100
77.051686	103100
77.055158	103100
77.05863	103100
77.062102	103100
77.065575	103100
77.069047	103100
77.072519	103100
77.075991	103100
77.079464	103100
77.082936	103100
77.086408	103100
77.08988	103100
77.093352	103100
77.096824	103100
77.100297	103100
77.103769	103100
77.107241	103100
77.110713	103100
77.114186	103100
77.117658	103100
77.12113	103100
77.124602	103100
77.128074	103100
77.131546	103100
77.135019	103100
77.138491	103100
77.141963	103100
77.145435	103100
77.148908	103100
77.15238	103100
77.155852	103100
77.159324	103100
77.162796	103100
77.166269	103100
77.169741	103100
77.173213	103100
77.176685	103100
77.180157	103100
77.183629	103100
77.187102	103100
77.190574	103100
77.194046	103100
77.197518	103100
77.200991	103100
77.204463	103100
77.207935	103100
77.211407	103100
77.214879	103100
77.218351	103100
77.221824	103100
77.225296	103100
77.228768	103100
77.23224	103100
77.235713	103100
77.239185	103100
77.242657	103100
77.246129	103100
77.249601	103100
77.253073	103100
77.256546	103100
77.260018	103100
77.26349	103100
77.266962	103100
77.270434	103100
77.273907	103100
77.277379	103100
77.280851	103100
77.284323	103100
77.287796	103100
77.291268	103100
77.29474	103100
77.298212	103100
77.301684	103100
77.305156	103100
77.308629	103100
77.312101	103100
77.315573	103100
77.319045	103100
77.322518	103100
77.32599	103100
77.329462	103100
77.332934	103100
77.336406	103100
77.339878	103100
77.343351	103100
77.346823	103100
77.350295	103100
77.353767	103100
77.35724	103100
77.360712	103100
77.364184	103100
77.367656	103100
77.371128	103100
77.374601	103100
77.378073	103100
77.381545	103100
77.385017	103100
77.388489	103100
77.391961	103100
77.395434	103100
77.398906	103100
77.402378	103100
77.40585	103100
77.409323	103100
77.412795	103100
77.416267	103100
77.419739	103100
77.423211	103100
77.426683	103100
77.430156	103100
77.433628	103100
77.4371	103100
77.440572	103100
77.444045	103100
77.447517	103100
77.450989	103100
77.454461	103100
77.457933	103100
77.461405	103100
77.464878	103100
77.46835	103100
77.471822	103100
77.475294	103100
77.478767	103100
77.482239	103100
77.485711	103100
77.489183	103100
77.492655	103100
77.496128	103100
77.4996	103100
77.503072	103100
77.506544	103100
77.510016	103100
77.513488	103100
77.516961	103100
77.520433	103100
77.523905	103100
77.527377	103100
77.53085	103100
77.534322	103100
77.537794	103100
77.541266	103100
77.544738	103100
77.54821	103100
77.551683	103100
77.555155	103100
77.558627	103100
77.562099	103100
77.565572	103100
77.569044	103100
77.572516	103100
77.575988	103100
77.57946	103100
77.582932	103100
77.586405	103100
77.589877	103100
77.593349	103100
77.596821	103100
77.600294	103100
77.603766	103100
77.607238	103100
77.61071	103100
77.614182	103100
77.617655	103100
77.621127	103100
77.624599	103100
77.628071	103100
77.631543	103100
77.635015	103100
77.638488	103100
77.64196	103100
77.645432	103100
77.648904	103100
77.652377	103100
77.655849	103100
77.659321	103100
77.662793	103100
77.666265	103100
77.669737	103100
77.67321	103100
77.676682	103100
77.680154	103100
77.683626	103100
77.687099	103100
77.690571	103100
77.694043	103100
77.697515	103100
77.700987	103100
77.704459	103100
77.707932	103100
77.711404	103100
77.714876	103100
77.718348	103100
77.721821	103100
77.725293	103100
77.728765	103100
77.732237	103100
77.735709	103100
77.739182	103100
77.742654	103100
77.746126	103100
77.749598	103100
77.75307	103100
77.756542	103100
77.760015	103100
77.763487	103100
77.766959	103100
77.770431	103100
77.773904	103100
77.777376	103100
77.780848	103100
77.78432	103100
77.787792	103100
77.791264	103100
77.794737	103100
77.798209	103100
77.801681	103100
77.805153	103100
77.808626	103100
77.812098	103100
77.81557	103100
77.819042	103100
77.822514	103100
77.825986	103100
77.829459	103100
77.832931	103100
77.836403	103100
77.839875	103100
77.843347	103100
77.84682	103100
77.850292	103100
77.853764	103100
77.857236	103100
77.860709	103100
77.864181	103100
77.867653	103100
77.871125	103100
77.874597	103100
77.878069	103100
77.881542	103100
77.885014	103100
77.888486	103100
77.891958	103100
77.895431	103100
77.898903	103100
77.902375	103100
77.905847	103100
77.909319	103100
77.912791	103100
77.916264	103100
77.919736	103100
77.923208	103100
77.92668	103100
77.930153	103100
77.933625	103100
77.937097	103100
77.940569	103100
77.944041	103100
77.947513	103100
77.950986	103100
77.954458	103100
77.95793	103100
77.961402	103100
77.964874	103100
77.968347	103100
77.971819	103100
77.975291	103100
77.978763	103100
77.982236	103100
77.985708	103100
77.98918	103100
77.992652	103100
77.996124	103100
77.999596	103100
78.003069	103100
78.006541	103700
78.010013	103700
78.013485	103700
78.016958	103700
78.02043	103700
78.023902	103700
78.027374	103700
78.030846	103700
78.034318	103700
78.037791	103700
78.041263	103700
78.044735	103700
78.048207	103700
78.05168	103700
78.055152	103700
78.058624	103700
78.062096	103700
78.065568	103700
78.069041	103700
78.072513	103700
78.075985	103700
78.079457	103700
78.082929	103700
78.086401	103700
78.089874	103700
78.093346	103700
78.096818	103700
78.10029	103700
78.103763	103700
78.107235	103700
78.110707	103700
78.114179	103700
78.117651	103700
78.121123	103700
78.124596	103700
78.128068	103700
78.13154	103700
78.135012	103700
78.138485	103700
78.141957	103700
78.145429	103700
78.148901	103700
78.152373	103700
78.155845	103700
78.159318	103700
78.16279	103700
78.166262	103700
78.169734	103700
78.173207	103700
78.176679	103700
78.180151	103700
78.183623	103700
78.187095	103700
78.190568	103700
78.19404	103700
78.197512	103700
78.200984	103700
78.204456	103700
78.207928	103700
78.211401	103700
78.214873	103700
78.218345	103700
78.221817	103700
78.22529	103700
78.228762	103700
78.232234	103700
78.235706	103700
78.239178	103700
78.24265	103700
78.246123	103700
78.249595	103700
78.253067	103700
78.256539	103700
78.260012	103700
78.263484	103700
78.266956	103700
78.270428	103700
78.2739	103700
78.277372	103700
78.280845	103700
78.284317	103700
78.287789	103700
78.291261	103700
78.294734	103700
78.298206	103700
78.301678	103700
78.30515	103700
78.308622	103700
78.312095	103700
78.315567	103700
78.319039	103700
78.322511	103700
78.325983	103700
78.329455	103700
78.332928	103700
78.3364	103700
78.339872	103700
78.343344	103700
78.346817	103700
78.350289	103700
78.353761	103700
78.357233	103700
78.360705	103700
78.364177	103700
78.36765	103700
78.371122	103700
78.374594	103700
78.378066	103700
78.381539	103700
78.385011	103700
78.388483	103700
78.391955	103700
78.395427	103700
78.398899	103700
78.402372	103700
78.405844	103700
78.409316	103700
78.412788	103700
78.416261	103700
78.419733	103700
78.423205	103700
78.426677	103700
78.430149	103700
78.433622	103700
78.437094	103700
78.440566	103700
78.444038	103700
78.44751	103700
78.450982	103700
78.454455	103700
78.457927	103700
78.461399	103700
78.464871	103700
78.468344	103700
78.471816	103700
78.475288	103700
78.47876	103700
78.482232	103700
78.485704	103700
78.489177	103700
78.492649	103700
78.496121	103700
78.499593	103700
78.503066	103700
78.506538	103700
78.51001	103700
78.513482	103700
78.516954	103700
78.520426	103700
78.523899	103700
78.527371	103700
78.530843	103700
78.534315	103700
78.537787	103700
78.54126	103700
78.544732	103700
78.548204	103700
78.551676	103700
78.555149	103700
78.558621	103700
78.562093	103700
78.565565	103700
78.569037	103700
78.572509	103700
78.575982	103700
78.579454	103700
78.582926	103700
78.586398	103700
78.589871	103700
78.593343	103700
78.596815	103700
78.600287	103700
78.603759	103700
78.607231	103700
78.610704	103700
78.614176	103700
78.617648	103700
78.62112	103700
78.624593	103700
78.628065	103700
78.631537	103700
78.635009	103700
78.638481	103700
78.641954	103700
78.645426	103700
78.648898	103700
78.65237	103700
78.655842	103700
78.659314	103700
78.662787	103700
78.666259	103700
78.669731	103700
78.673203	103700
78.676676	103700
78.680148	103700
78.68362	103700
78.687092	103700
78.690564	103700
78.694036	103700
78.697509	103700
78.700981	103700
78.704453	103700
78.707925	103700
78.711398	103700
78.71487	103700
78.718342	103700
78.721814	103700
78.725286	103700
78.728758	103700
78.732231	103700
78.735703	103700
78.739175	103700
78.742647	103700
78.74612	103700
78.749592	103700
78.753064	103700
78.756536	103700
78.760008	103700
78.763481	103700
78.766953	103700
78.770425	103700
78.773897	103700
78.777369	103700
78.780841	103700
78.784314	103700
78.787786	103700
78.791258	103700
78.79473	103700
78.798203	103700
78.801675	103700
78.805147	103700
78.808619	103700
78.812091	103700
78.815563	103700
78.819036	103700
78.822508	103700
78.82598	103700
78.829452	103700
78.832925	103700
78.836397	103700
78.839869	103700
78.843341	103700
78.846813	103700
78.850285	103700
78.853758	103700
78.85723	103700
78.860702	103700
78.864174	103700
78.867647	103700
78.871119	103700
78.874591	103700
78.878063	103700
78.881535	103700
78.885008	103700
78.88848	103700
78.891952	103700
78.895424	103700
78.898896	103700
78.902368	103700
78.905841	103700
78.909313	103700
78.912785	103700
78.916257	103700
78.91973	103700
78.923202	103700
78.926674	103700
78.930146	103700
78.933618	103700
78.93709	103700
78.940563	103700
78.944035	103700
78.947507	103700
78.950979	103700
78.954452	103700
78.957924	103700
78.961396	103700
78.964868	103700
78.96834	103700
78.971812	103700
78.975285	103700
78.978757	103700
78.982229	103700
78.985701	103700
78.989174	103700
78.992646	103700
78.996118	103700
78.99959	103700
79.003062	103700
79.006535	103700
79.010007	103700
79.013479	103700
79.016951	103700
79.020423	103700
79.023895	103700
79.027368	103700
79.03084	103700
79.034312	103700
79.037784	103700
79.041257	103700
79.044729	103700
79.048201	103700
79.051673	103700
79.055145	103700
79.058617	103700
79.06209	103700
79.065562	103700
79.069034	103700
79.072506	103700
79.075979	103700
79.079451	103700
79.082923	103700
79.086395	103700
79.089867	103700
79.093339	103700
79.096812	103700
79.100284	103700
79.103756	103700
79.107228	103700
79.1107	103700
79.114173	103700
79.117645	103700
79.121117	103700
79.124589	103700
79.128062	103700
79.131534	103700
79.135006	103700
79.138478	103700
79.14195	103700
79.145422	103700
79.148895	103700
79.152367	103700
79.155839	103700
79.159311	103700
79.162784	103700
79.166256	103700
79.169728	103700
79.1732	103700
79.176672	103700
79.180144	103700
79.183617	103700
79.187089	103700
79.190561	103700
79.194033	103700
79.197506	103700
79.200978	103700
79.20445	103700
79.207922	103700
79.211394	103700
79.214866	103700
79.218339	103700
79.221811	103700
79.225283	103700
79.228755	103700
79.232227	103700
79.2357	103700
79.239172	103700
79.242644	103700
79.246116	103700
79.249589	103700
79.253061	103700
79.256533	103700
79.260005	103700
79.263477	103700
79.266949	103700
79.270422	103700
79.273894	103700
79.277366	103700
79.280838	103700
79.284311	103700
79.287783	103700
79.291255	103700
79.294727	103700
79.298199	103700
79.301671	103700
79.305144	103700
79.308616	103700
79.312088	103700
79.31556	103700
79.319033	103700
79.322505	103700
79.325977	103700
79.329449	103700
79.332921	103700
79.336394	103700
79.339866	103700
79.343338	103700
79.34681	103700
79.350282	103700
79.353754	103700
79.357227	103700
79.360699	103700
79.364171	103700
79.367643	103700
79.371116	103700
79.374588	103700
79.37806	103700
79.381532	103700
79.385004	103700
79.388476	103700
79.391949	103700
79.395421	103700
79.398893	103700
79.402365	103700
79.405838	103700
79.40931	103700
79.412782	103700
79.416254	103700
79.419726	103700
79.423198	103700
79.426671	103700
79.430143	103700
79.433615	103700
79.437087	103700
79.44056	103700
79.444032	103700
79.447504	103700
79.450976	103700
79.454448	103700
79.457921	103700
79.461393	103700
79.464865	103700
79.468337	103700
79.471809	103700
79.475281	103700
79.478754	103700
79.482226	103700
79.485698	103700
79.48917	103700
79.492643	103700
79.496115	103700
79.499587	103700
79.503059	103700
79.506531	103700
79.510003	103700
79.513476	103700
79.516948	103700
79.52042	103700
79.523892	103700
79.527365	103700
79.530837	103700
79.534309	103700
79.537781	103700
79.541253	103700
79.544725	103700
79.548198	103700
79.55167	103700
79.555142	103700
79.558614	103700
79.562087	103700
79.565559	103700
79.569031	103700
79.572503	103700
79.575975	103700
79.579448	103700
79.58292	103700
79.586392	103700
79.589864	103700
79.593336	103700
79.596808	103700
79.600281	103700
79.603753	103700
79.607225	103700
79.610697	103700
79.61417	103700
79.617642	103700
79.621114	103700
79.624586	103700
79.628058	103700
79.63153	103700
79.635003	103700
79.638475	103700
79.641947	103700
79.645419	103700
79.648892	103700
79.652364	103700
79.655836	103700
79.659308	103700
79.66278	103700
79.666252	103700
79.669725	103700
79.673197	103700
79.676669	103700
79.680141	103700
79.683614	103700
79.687086	103700
79.690558	103700
79.69403	103700
79.697502	103700
79.700975	103700
79.704447	103700
79.707919	103700
79.711391	103700
79.714863	103700
79.718335	103700
79.721808	103700
79.72528	103700
79.728752	103700
79.732224	103700
79.735697	103700
79.739169	103700
79.742641	103700
79.746113	103700
79.749585	103700
79.753057	103700
79.75653	103700
79.760002	103700
79.763474	103700
79.766946	103700
79.770419	103700
79.773891	103700
79.777363	103700
79.780835	103700
79.784307	103700
79.787779	103700
79.791252	103700
79.794724	103700
79.798196	103700
79.801668	103700
79.80514	103700
79.808613	103700
79.812085	103700
79.815557	103700
79.819029	103700
79.822502	103700
79.825974	103700
79.829446	103700
79.832918	103700
79.83639	103700
79.839862	103700
79.843335	103700
79.846807	103700
79.850279	103700
79.853751	103700
79.857224	103700
79.860696	103700
79.864168	103700
79.86764	103700
79.871112	103700
79.874584	103700
79.878057	103700
79.881529	103700
79.885001	103700
79.888473	103700
79.891946	103700
79.895418	103700
79.89889	103700
79.902362	103700
79.905834	103700
79.909307	103700
79.912779	103700
79.916251	103700
79.919723	103700
79.923195	103700
79.926667	103700
79.93014	103700
79.933612	103700
79.937084	103700
79.940556	103700
79.944029	103700
79.947501	103700
79.950973	103700
79.954445	103700
79.957917	103700
79.961389	103700
79.964862	103700
79.968334	103700
79.971806	103700
79.975278	103700
79.978751	103700
79.982223	103700
79.985695	103700
79.989167	103700
79.992639	103700
79.996111	103700
79.999584	103700
80.003056	103700
80.006528	103300
80.01	103300
80.013473	103300
80.016945	103300
80.020417	103300
80.023889	103300
80.027361	103300
80.030834	103300
80.034306	103300
80.037778	103300
80.04125	103300
80.044722	103300
80.048194	103300
80.051667	103300
80.055139	103300
80.058611	103300
80.062083	103300
80.065556	103300
80.069028	103300
80.0725	103300
80.075972	103300
80.079444	103300
80.082916	103300
80.086389	103300
80.089861	103300
80.093333	103300
80.096805	103300
80.100278	103300
80.10375	103300
80.107222	103300
80.110694	103300
80.114166	103300
80.117638	103300
80.121111	103300
80.124583	103300
80.128055	103300
80.131527	103300
80.135	103300
80.138472	103300
80.141944	103300
80.145416	103300
80.148888	103300
80.152361	103300
80.155833	103300
80.159305	103300
80.162777	103300
80.166249	103300
80.169721	103300
80.173194	103300
80.176666	103300
80.180138	103300
80.18361	103300
80.187083	103300
80.190555	103300
80.194027	103300
80.197499	103300
80.200971	103300
80.204443	103300
80.207916	103300
80.211388	103300
80.21486	103300
80.218332	103300
80.221805	103300
80.225277	103300
80.228749	103300
80.232221	103300
80.235693	103300
80.239165	103300
80.242638	103300
80.24611	103300
80.249582	103300
80.253054	103300
80.256527	103300
80.259999	103300
80.263471	103300
80.266943	103300
80.270415	103300
80.273888	103300
80.27736	103300
80.280832	103300
80.284304	103300
80.287776	103300
80.291248	103300
80.294721	103300
80.298193	103300
80.301665	103300
80.305137	103300
80.30861	103300
80.312082	103300
80.315554	103300
80.319026	103300
80.322498	103300
80.32597	103300
80.329443	103300
80.332915	103300
80.336387	103300
80.339859	103300
80.343332	103300
80.346804	103300
80.350276	103300
80.353748	103300
80.35722	103300
80.360692	103300
80.364165	103300
80.367637	103300
80.371109	103300
80.374581	103300
80.378053	103300
80.381526	103300
80.384998	103300
80.38847	103300
80.391942	103300
80.395415	103300
80.398887	103300
80.402359	103300
80.405831	103300
80.409303	103300
80.412775	103300
80.416248	103300
80.41972	103300
80.423192	103300
80.426664	103300
80.430137	103300
80.433609	103300
80.437081	103300
80.440553	103300
80.444025	103300
80.447497	103300
80.45097	103300
80.454442	103300
80.457914	103300
80.461386	103300
80.464859	103300
80.468331	103300
80.471803	103300
80.475275	103300
80.478747	103300
80.482219	103300
80.485692	103300
80.489164	103300
80.492636	103300
80.496108	103300
80.49958	103300
80.503053	103300
80.506525	103300
80.509997	103300
80.513469	103300
80.516942	103300
80.520414	103300
80.523886	103300
80.527358	103300
80.53083	103300
80.534302	103300
80.537775	103300
80.541247	103300
80.544719	103300
80.548191	103300
80.551664	103300
80.555136	103300
80.558608	103300
80.56208	103300
80.565552	103300
80.569024	103300
80.572497	103300
80.575969	103300
80.579441	103300
80.582913	103300
80.586386	103300
80.589858	103300
80.59333	103300
80.596802	103300
80.600274	103300
80.603747	103300
80.607219	103300
80.610691	103300
80.614163	103300
80.617635	103300
80.621107	103300
80.62458	103300
80.628052	103300
80.631524	103300
80.634996	103300
80.638469	103300
80.641941	103300
80.645413	103300
80.648885	103300
80.652357	103300
80.655829	103300
80.659302	103300
80.662774	103300
80.666246	103300
80.669718	103300
80.673191	103300
80.676663	103300
80.680135	103300
80.683607	103300
80.687079	103300
80.690551	103300
80.694024	103300
80.697496	103300
80.700968	103300
80.70444	103300
80.707913	103300
80.711385	103300
80.714857	103300
80.718329	103300
80.721801	103300
80.725274	103300
80.728746	103300
80.732218	103300
80.73569	103300
80.739162	103300
80.742634	103300
80.746107	103300
80.749579	103300
80.753051	103300
80.756523	103300
80.759996	103300
80.763468	103300
80.76694	103300
80.770412	103300
80.773884	103300
80.777356	103300
