#.t	.Inflow(H2O)	.Inflow(S_A)	.Inflow(S_ALK)	.Inflow(S_Al)	.Inflow(S_F)	.Inflow(S_I)	.Inflow(S_N2)	.Inflow(S_NH)	.Inflow(S_NO)	.Inflow(S_O)	.Inflow(S_PO)	.Inflow(X_AUT)	.Inflow(X_H)	.Inflow(X_I)	.Inflow(X_I_i)	.Inflow(X_MEOH)	.Inflow(X_MEP)	.Inflow(X_PAO)	.Inflow(X_PHA)	.Inflow(X_PP)	.Inflow(X_S)	.Inflow(X_TSS)	.Influent_Load(H2O)	.Influent_Load(S_A)	.Influent_Load(S_ALK)	.Influent_Load(S_Al)	.Influent_Load(S_F)	.Influent_Load(S_I)	.Influent_Load(S_N2)	.Influent_Load(S_NH)	.Influent_Load(S_NO)	.Influent_Load(S_O)	.Influent_Load(S_PO)	.Influent_Load(X_AUT)	.Influent_Load(X_H)	.Influent_Load(X_I)	.Influent_Load(X_I_i)	.Influent_Load(X_MEOH)	.Influent_Load(X_MEP)	.Influent_Load(X_PAO)	.Influent_Load(X_PHA)	.Influent_Load(X_PP)	.Influent_Load(X_S)	.Influent_Load(X_TSS)
#d																																												
241.73804	115100.796	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	162.50634	85.08448	0	0	0	0	0	361.70766	327.248	-115100796000	-5790893.697954	-0	-0	-8686340.546931	-8686340.546931	-0	-4637411.07084	-0	-0	-939222.49536	-0	-0	-18704609.0890466	-9793291.37524608	-0	-0	-0	-0	-0	-41632839.5852974	-37666505.289408
241.74151	114823.0944	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	162.50634	85.08448	0	0	0	0	0	361.70766	327.248	-114823094400	-5776922.1139056	-0	-0	-8665383.1708584	-8665383.1708584	-0	-4626222.473376	-0	-0	-936956.450304	-0	-0	-18659480.8184185	-9769663.27901491	-0	-0	-0	-0	-0	-41532392.7893831	-37575627.9962112
241.74498	114635.472	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	162.50634	85.08448	0	0	0	0	0	361.70766	327.248	-114635472000	-5767482.549528	-0	-0	-8651223.824292	-8651223.824292	-0	-4618663.16688	-0	-0	-935425.45152	-0	-0	-18628990.9888925	-9753699.52467456	-0	-0	-0	-0	-0	-41464528.3301155	-37514228.941056
241.74845	114417.888	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	162.50634	85.08448	0	0	0	0	0	361.70766	327.248	-114417888000	-5756535.572112	-0	-0	-8634803.358168	-8634803.358168	-0	-4609896.70752	-0	-0	-933649.96608	-0	-0	-18593632.2094099	-9735186.50317824	-0	-0	-0	-0	-0	-41385826.5306221	-37443025.012224
241.75193	114458.0112	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-114458011200	-5984379.8865864	-0	-0	-8976569.8298796	-8976569.8298796	-0	-4792356.928944	-0	-0	-970603.934976	-0	-0	-17408951.334669	-9393871.14833357	-0	-0	-0	-0	-0	-38748956.1965214	-36130273.6474368
241.7554	113682.0096	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-113682009600	-5943807.0309312	-0	-0	-8915710.5463968	-8915710.5463968	-0	-4759865.741952	-0	-0	-964023.441408	-0	-0	-17290922.2517906	-9330182.64837734	-0	-0	-0	-0	-0	-38486246.3023726	-35885317.8783744
241.75887	113572.5168	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-113572516800	-5938082.2546296	-0	-0	-8907123.3819444	-8907123.3819444	-0	-4755281.278416	-0	-0	-963094.942464	-0	-0	-17274268.5042135	-9321196.28522035	-0	-0	-0	-0	-0	-38449178.2835721	-35850754.9431552
241.76234	113491.9272	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-113491927200	-5933868.6676884	-0	-0	-8900803.0015326	-8900803.0015326	-0	-4751906.991864	-0	-0	-962411.542656	-0	-0	-17262010.9050313	-9314582.08399181	-0	-0	-0	-0	-0	-38421895.2402311	-35825315.7076608
241.76581	112753.7088	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-112753708800	-5895271.2877536	-0	-0	-8842906.9316304	-8842906.9316304	-0	-4720997.787456	-0	-0	-956151.450624	-0	-0	-17149728.6098454	-9253994.55100723	-0	-0	-0	-0	-0	-38171976.5832042	-35592286.7346432
241.76929	112932.7032	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-112932703200	-5904629.9204604	-0	-0	-8856944.8806906	-8856944.8806906	-0	-4728492.282984	-0	-0	-957669.323136	-0	-0	-17176953.4826709	-9268685.09396045	-0	-0	-0	-0	-0	-38232573.8807835	-35648788.8229248
241.77276	113948.004	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-113948004000	-5957714.415138	-0	-0	-8936571.622707	-8936571.622707	-0	-4771002.92748	-0	-0	-966279.07392	-0	-0	-17331379.7393561	-9352013.51101056	-0	-0	-0	-0	-0	-38576296.8392119	-35969282.734656
241.77623	112206.876	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-112206876000	-5866680.408222	-0	-0	-8800020.612333	-8800020.612333	-0	-4698101.89812	-0	-0	-951514.30848	-0	-0	-17066555.8768615	-9209114.53947264	-0	-0	-0	-0	-0	-37986850.1775305	-35419671.305664
241.7797	110225.1744	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-110225174400	-5763068.1309168	-0	-0	-8644602.1963752	-8644602.1963752	-0	-4615128.052128	-0	-0	-934709.478912	-0	-0	-16765141.0055691	-9046471.05746842	-0	-0	-0	-0	-0	-37315959.0123957	-34794119.4518016
241.78317	110269.3416	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-110269341600	-5765377.3908852	-0	-0	-8648066.0863278	-8648066.0863278	-0	-4616977.332792	-0	-0	-935084.016768	-0	-0	-16771858.7934052	-9050095.97617382	-0	-0	-0	-0	-0	-37330911.507902	-34808061.4468224
241.78665	79536.1896	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-79536189600	-4158509.9051412	-0	-0	-6237764.8577118	-6237764.8577118	-0	-3330180.258552	-0	-0	-674466.887808	-0	-0	-12097376.4926942	-6527745.05601254	-0	-0	-0	-0	-0	-26926418.645029	-25106711.7538944
241.79012	88903.3128	52.2845	0	0	78.42675	78.42675	0	41.87	0	0	8.48	0	0	152.09902	82.07264	0	0	0	0	0	338.54298	315.664	-88903312800	-4648265.2580916	-0	-0	-6972397.8871374	-6972397.8871374	-0	-3722381.706936	-0	-0	-753900.092544	-0	-0	-13522106.7516335	-7296529.58624179	-0	-0	-0	-0	-0	-30097592.4471841	-28063575.3316992
241.79359	117640.2048	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-117640204800	-6208785.3188832	-0	-0	-9313177.9783248	-9313177.9783248	-0	-4972063.255872	-0	-0	-1007000.153088	-0	-0	-17352752.5130316	-9477885.44086426	-0	-0	-0	-0	-0	-38623868.4967477	-36453405.5417856
241.79706	118000.32	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-118000320000	-6227791.38888	-0	-0	-9341687.08332	-9341687.08332	-0	-4987283.5248	-0	-0	-1010082.7392	-0	-0	-17405872.0222368	-9506898.7413504	-0	-0	-0	-0	-0	-38742102.2430432	-36564995.15904
241.80054	117782.4024	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-117782402400	-6216290.1882666	-0	-0	-9324435.2823999	-9324435.2823999	-0	-4978073.237436	-0	-0	-1008217.364544	-0	-0	-17373727.6529928	-9489341.83508813	-0	-0	-0	-0	-0	-38670555.0985968	-36497468.5964928
241.80401	117337.9944	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-117337994400	-6192835.3339446	-0	-0	-9289253.0009169	-9289253.0009169	-0	-4959290.333316	-0	-0	-1004413.232064	-0	-0	-17308174.3665809	-9453537.34018637	-0	-0	-0	-0	-0	-38524646.1707767	-36359759.0007168
241.80748	91203.6816	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-91203681600	-4813525.1065644	-0	-0	-7220287.6598466	-7220287.6598466	-0	-3854723.602824	-0	-0	-780703.514496	-0	-0	-13453180.5497344	-7347981.47843635	-0	-0	-0	-0	-0	-29944176.062312	-28261467.2247552
241.81095	102176.9016	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-102176901600	-5392666.9684194	-0	-0	-8089000.4526291	-8089000.4526291	-0	-4318506.746124	-0	-0	-874634.277696	-0	-0	-15071807.2025422	-8232057.82167475	-0	-0	-0	-0	-0	-33546925.7088842	-31661760.8525952
241.81442	124933.56	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-124933560000	-6593712.19629	-0	-0	-9890568.294435	-9890568.294435	-0	-5280316.9134	-0	-0	-1069431.2736	-0	-0	-18428573.3855844	-10065487.1471232	-0	-0	-0	-0	-0	-41018437.5356556	-38713412.10432
241.8179	119896.9776	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-119896977600	-6327892.7095284	-0	-0	-9491839.0642926	-9491839.0642926	-0	-5067445.758264	-0	-0	-1026318.128256	-0	-0	-17685642.2758734	-9659706.22314547	-0	-0	-0	-0	-0	-39364816.678557	-37152716.2428672
241.82137	85723.176	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-85723176000	-4524276.352134	-0	-0	-6786414.528201	-6786414.528201	-0	-3623090.03364	-0	-0	-733790.38656	-0	-0	-12644767.6650002	-6906435.11830272	-0	-0	-0	-0	-0	-28144805.4479038	-26563211.993472
241.82484	93069.156	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-93069156000	-4911980.648079	-0	-0	-7367970.9721185	-7367970.9721185	-0	-3933567.87834	-0	-0	-796671.97536	-0	-0	-13728351.0634004	-7498276.63208832	-0	-0	-0	-0	-0	-30556652.3669236	-28839525.508032
241.82831	118774.1352	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-118774135200	-6268631.6140518	-0	-0	-9402947.4210777	-9402947.4210777	-0	-5019988.824228	-0	-0	-1016706.597312	-0	-0	-17520015.1732051	-9569242.49390054	-0	-0	-0	-0	-0	-38996162.8048758	-36804778.8226944
241.83179	93297.9048	52.77775	0	0	79.166625	79.166625	0	42.265	0	0	8.56	0	0	147.50699	80.56672	0	0	0	0	0	328.32201	309.872	-93297904800	-4924053.4950582	-0	-0	-7386080.2425873	-7386080.2425873	-0	-3943235.946372	-0	-0	-798630.065088	-0	-0	-13762093.1103546	-7516706.17260826	-0	-0	-0	-0	-0	-30631755.6327247	-28910408.3561856
241.83526	101891.6112	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-101891611200	-5176577.8341132	-0	-0	-7764866.7511698	-7764866.7511698	-0	-4145460.201672	-0	-0	-839586.876288	-0	-0	-14873435.3697748	-8055632.29476096	-0	-0	-0	-0	-0	-33105388.4036924	-30983201.133696
241.83873	122783.4864	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-122783486400	-6237984.3306804	-0	-0	-9356976.4960206	-9356976.4960206	-0	-4995446.144184	-0	-0	-1011735.927936	-0	-0	-17923087.3664507	-9707360.66157312	-0	-0	-0	-0	-0	-39893323.4930677	-37336002.544512
241.8422	119851.3968	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-119851396800	-6089020.2515748	-0	-0	-9133530.3773622	-9133530.3773622	-0	-4876154.078808	-0	-0	-987575.509632	-0	-0	-17495081.12874	-9475547.31212544	-0	-0	-0	-0	-0	-38940664.4478408	-36444412.738944
241.84567	91679.9376	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-91679937600	-4657776.3097836	-0	-0	-6986664.4646754	-6986664.4646754	-0	-3729998.261256	-0	-0	-755442.685824	-0	-0	-13382805.6160779	-7248289.21060608	-0	-0	-0	-0	-0	-29787535.0809477	-27878035.425408
241.84915	100730.5608	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-100730560800	-5117590.9588038	-0	-0	-7676386.4382057	-7676386.4382057	-0	-4098222.866148	-0	-0	-830019.820992	-0	-0	-14703953.2320201	-7963838.72129664	-0	-0	-0	-0	-0	-32728153.9680447	-30630148.928064
241.85262	123309.8448	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-123309844800	-6264725.8376028	-0	-0	-9397088.7564042	-9397088.7564042	-0	-5016861.035688	-0	-0	-1016073.121152	-0	-0	-17999921.5390733	-9748974.97776384	-0	-0	-0	-0	-0	-40064341.4901955	-37496057.606784
241.85609	120524.8176	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-120524817600	-6123233.2269636	-0	-0	-9184849.8404454	-9184849.8404454	-0	-4903552.204056	-0	-0	-993124.497024	-0	-0	-17593382.4572547	-9528788.49931008	-0	-0	-0	-0	-0	-39159464.1790509	-36649186.535808
241.85956	93029.6496	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-93029649600	-4726348.0905156	-0	-0	-7089522.1357734	-7089522.1357734	-0	-3784911.293976	-0	-0	-766564.312704	-0	-0	-13579827.2743223	-7354998.52109568	-0	-0	-0	-0	-0	-30226067.1589753	-28288455.850368
241.86304	100424.5176	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-100424517600	-5102042.5105386	-0	-0	-7653063.7658079	-7653063.7658079	-0	-4085771.498556	-0	-0	-827498.025024	-0	-0	-14659279.1543217	-7939642.70107008	-0	-0	-0	-0	-0	-32628718.1176839	-30537087.311808
241.86651	122666.1624	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-122666162400	-6232023.7141914	-0	-0	-9348035.5712871	-9348035.5712871	-0	-4990672.817244	-0	-0	-1010769.178176	-0	-0	-17905961.2172931	-9698084.93227392	-0	-0	-0	-0	-0	-39855203.9997813	-37300326.662592
241.86998	116752.1448	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-116752144800	-5931563.5285278	-0	-0	-8897345.2927917	-8897345.2927917	-0	-4750061.011188	-0	-0	-962037.673152	-0	-0	-17042673.6756263	-9230517.96960384	-0	-0	-0	-0	-0	-37933693.0199425	-35501992.190784
241.87345	109014.1536	50.80475	0	0	76.207125	76.207125	0	40.685	0	0	8.24	0	0	145.97311	79.0608	0	0	0	0	0	324.90789	304.08	-109014153600	-5538436.8201096	-0	-0	-8307655.2301644	-8307655.2301644	-0	-4435240.839216	-0	-0	-898276.625664	-0	-0	-15913135.0350097	-8618746.19493888	-0	-0	-0	-0	-0	-35419558.6263119	-33149023.826688
241.87692	115027.9944	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-115027994400	-5673755.82378	-0	-0	-8510633.73567	-8510633.73567	-0	-4543605.7788	-0	-0	-920223.9552	-0	-0	-17002057.7962752	-9094205.25965952	-0	-0	-0	-0	-0	-37843289.9336448	-34977712.537152
241.8804	120757.776	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-120757776000	-5956377.3012	-0	-0	-8934565.9518	-8934565.9518	-0	-4769932.152	-0	-0	-966062.208	-0	-0	-17848965.355008	-9547206.3767808	-0	-0	-0	-0	-0	-39728342.241792	-36720024.52608
241.88387	117164.1288	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-117164128800	-5779120.65306	-0	-0	-8668680.97959	-8668680.97959	-0	-4627983.0876	-0	-0	-937313.0304	-0	-0	-17317795.5496704	-9263089.75423104	-0	-0	-0	-0	-0	-38546061.0621696	-35627268.285504
241.88734	116443.6272	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-116443627200	-5743581.91164	-0	-0	-8615372.86746	-8615372.86746	-0	-4599523.2744	-0	-0	-931549.0176	-0	-0	-17211299.6491776	-9206126.32133376	-0	-0	-0	-0	-0	-38309021.7997824	-35408178.158976
241.89081	119603.304	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-119603304000	-5899432.9698	-0	-0	-8849149.4547	-8849149.4547	-0	-4724330.508	-0	-0	-956826.432	-0	-0	-17678325.157632	-9455932.8968832	-0	-0	-0	-0	-0	-39348530.189568	-36368972.68032
241.89429	120275.2704	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-120275270400	-5932577.71248	-0	-0	-8898866.56872	-8898866.56872	-0	-4750873.1808	-0	-0	-962202.1632	-0	-0	-17777647.1672832	-9509059.09804032	-0	-0	-0	-0	-0	-39569601.7594368	-36573304.223232
241.89776	118341.9192	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-118341919200	-5837215.16454	-0	-0	-8755822.74681	-8755822.74681	-0	-4674505.8084	-0	-0	-946735.3536	-0	-0	-17491882.3931136	-9356206.80548736	-0	-0	-0	-0	-0	-38933544.6814464	-35985410.790336
241.90123	90431.496	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-90431496000	-4460533.5402	-0	-0	-6690800.3103	-6690800.3103	-0	-3572044.092	-0	-0	-723451.968	-0	-0	-13366498.560768	-7149586.4189568	-0	-0	-0	-0	-0	-29751238.732032	-27498409.30368
241.9047	97901.88	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-97901880000	-4829010.231	-0	-0	-7243515.3465	-7243515.3465	-0	-3867124.26	-0	-0	-783215.04	-0	-0	-14470681.07904	-7740200.954304	-0	-0	-0	-0	-0	-32208935.30496	-29770003.6704
241.90817	120228.8592	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-120228859200	-5930288.48004	-0	-0	-8895432.72006	-8895432.72006	-0	-4749039.9384	-0	-0	-961830.8736	-0	-0	-17770787.2206336	-9505389.79143936	-0	-0	-0	-0	-0	-39554332.8459264	-36559191.505536
241.91165	117344.8944	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-117344894400	-5788036.91628	-0	-0	-8682055.37442	-8682055.37442	-0	-4635123.3288	-0	-0	-938759.1552	-0	-0	-17344514.1514752	-9277381.22717952	-0	-0	-0	-0	-0	-38605531.4984448	-35682235.489152
241.91512	89750.3304	49.325	0	0	73.9875	73.9875	0	39.5	0	0	8	0	0	147.808	79.0608	0	0	0	0	0	328.992	304.08	-89750330400	-4426935.04698	-0	-0	-6640402.57047	-6640402.57047	-0	-3545138.0508	-0	-0	-718002.6432	-0	-0	-13265816.8357632	-7095732.92168832	-0	-0	-0	-0	-0	-29527140.6989568	-27291280.468032
241.91859	98817.3696	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-98817369600	-4776683.4204096	-0	-0	-7165025.1306144	-7165025.1306144	-0	-3825220.377216	-0	-0	-774728.177664	-0	-0	-15120209.7593295	-7961391.34769971	-0	-0	-0	-0	-0	-33654660.4320561	-30620735.9526912
241.92206	120976.2792	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-120976279200	-5847811.8721092	-0	-0	-8771717.8081638	-8771717.8081638	-0	-4682991.767832	-0	-0	-948454.028928	-0	-0	-18510781.3010155	-9746662.01294822	-0	-0	-0	-0	-0	-41201416.4441957	-37487161.5882624
241.92554	119262.7056	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-119262705600	-5764980.2946456	-0	-0	-8647470.4419684	-8647470.4419684	-0	-4616659.333776	-0	-0	-935019.611904	-0	-0	-18248584.5599473	-9608605.00851763	-0	-0	-0	-0	-0	-40617817.2463343	-36956173.1096832
241.92901	92103.6096	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-92103609600	-4452150.3326496	-0	-0	-6678225.4989744	-6678225.4989744	-0	-3565330.727616	-0	-0	-722092.299264	-0	-0	-14092926.1968879	-7420485.72563251	-0	-0	-0	-0	-0	-31368126.0511377	-28540329.7139712
241.93248	99517.5048	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-99517504800	-4810526.9057748	-0	-0	-7215790.3586622	-7215790.3586622	-0	-3852322.610808	-0	-0	-780217.237632	-0	-0	-15227338.608506	-8017798.94432026	-0	-0	-0	-0	-0	-33893108.5157068	-30837688.2473856
241.93595	121248.7488	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-121248748800	-5860982.6438688	-0	-0	-8791473.9658032	-8791473.9658032	-0	-4693539.066048	-0	-0	-950590.190592	-0	-0	-18552472.326811	-9768613.99491994	-0	-0	-0	-0	-0	-41294212.5983858	-37571592.2881536
241.93942	120341.0232	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-120341023200	-5817104.5499532	-0	-0	-8725656.8249298	-8725656.8249298	-0	-4658401.008072	-0	-0	-943473.621888	-0	-0	-18413579.7259305	-9695481.5206679	-0	-0	-0	-0	-0	-40985064.5512647	-37290313.5410304
241.9429	121052.7528	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-121052752800	-5851508.4912228	-0	-0	-8777262.7368342	-8777262.7368342	-0	-4685952.060888	-0	-0	-949053.581952	-0	-0	-18522482.6534976	-9752823.24006682	-0	-0	-0	-0	-0	-41227461.3900432	-37510858.6156416
241.94637	126195.2856	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-126195285600	-6100090.8129756	-0	-0	-9150136.2194634	-9150136.2194634	-0	-4885019.505576	-0	-0	-989371.039104	-0	-0	-19309350.1338301	-10167140.2402552	-0	-0	-0	-0	-0	-42978876.1043315	-39104385.5394432
241.94984	129281.892	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-129281892000	-6249292.736442	-0	-0	-9373939.104663	-9373939.104663	-0	-5004502.03932	-0	-0	-1013570.03328	-0	-0	-19781636.9028607	-10415817.9938342	-0	-0	-0	-0	-0	-44030095.0418513	-40060838.437824
241.95331	127007.0832	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-127007083200	-6139331.8912632	-0	-0	-9208997.8368948	-9208997.8368948	-0	-4916444.190672	-0	-0	-995735.532288	-0	-0	-19433564.6321901	-10232544.1101911	-0	-0	-0	-0	-0	-43255353.5361651	-39355938.8853504
241.95678	124282.3752	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-124282375200	-6007623.5936052	-0	-0	-9011435.3904078	-9011435.3904078	-0	-4810970.743992	-0	-0	-974373.821568	-0	-0	-19016652.5380948	-10013023.3236733	-0	-0	-0	-0	-0	-42327387.9073724	-38511628.1679744
241.96026	95909.8488	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-95909848800	-4636138.2262188	-0	-0	-6954207.3393282	-6954207.3393282	-0	-3712670.247048	-0	-0	-751933.214592	-0	-0	-14675325.175237	-7727141.93351194	-0	-0	-0	-0	-0	-32664433.4545598	-29719776.6673536
241.96373	105004.3464	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-105004346400	-5075752.5984564	-0	-0	-7613628.8976846	-7613628.8976846	-0	-4064718.249144	-0	-0	-823234.075776	-0	-0	-16066889.349879	-8459855.77519181	-0	-0	-0	-0	-0	-35761785.9723114	-32537906.8276608
241.9672	128663.1	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-128663100000	-6219381.25935	-0	-0	-9329071.889025	-9329071.889025	-0	-4980548.601	-0	-0	-1008718.704	-0	-0	-19686954.511746	-10365963.952032	-0	-0	-0	-0	-0	-43819350.364854	-39869092.1232
241.97067	126867.6648	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-126867664800	-6132592.6149348	-0	-0	-9198888.9224022	-9198888.9224022	-0	-4911047.304408	-0	-0	-994642.492032	-0	-0	-19412231.9913716	-10221311.6269955	-0	-0	-0	-0	-0	-43207871.2066012	-39312737.0269056
241.97415	109554.2016	48.3385	0	0	72.50775	72.50775	0	38.71	0	0	7.84	0	0	153.01166	80.56672	0	0	0	0	0	340.57434	309.872	-109554201600	-5295685.7740416	-0	-0	-7943528.6610624	-7943528.6610624	-0	-4240843.143936	-0	-0	-858904.940544	-0	-0	-16763070.2467907	-8826422.68513075	-0	-0	-0	-0	-0	-37311349.9041469	-33947779.5581952
