.ASU_5.NH4,.ASU_5.NO3,.out_1.TSS
10.439217,3.9178457,12.654163
10.439971,3.9143633,12.653242
10.440727,3.9108918,12.652383
10.441487,3.907431,12.651587
10.441667,3.9066116,12.651408
10.44182,3.9059185,12.651259
10.441899,3.9055647,12.651184
10.442063,3.9048222,12.651028
10.442211,3.9041534,12.65089
10.442955,3.9008121,12.650235
10.443727,3.8973669,12.649619
10.444499,3.8939462,12.649067
10.445274,3.8905337,12.648577
10.446053,3.8871306,12.648148
10.446836,3.8837364,12.647779
10.447622,3.880351,12.647471
10.448412,3.876974,12.647223
10.448639,3.8760105,12.647163
10.448894,3.8749295,12.647102
10.449034,3.8743345,12.647071
10.449174,3.8737412,12.647042
10.44932,3.8731263,12.647013
10.449766,3.8712451,12.646937
10.450208,3.8693851,12.646875
10.450697,3.8673412,12.646821
10.451234,3.8651023,12.646773
10.45183,3.8626245,12.646732
10.452497,3.8598665,12.646698
10.453242,3.8567967,12.64667
10.454066,3.8534171,12.646646
10.454953,3.8497988,12.646627
10.455849,3.8461632,12.646609
10.45676,3.8424837,12.646591
10.457686,3.8387628,12.646571
10.457872,3.8380191,12.646567
10.458101,3.8371034,12.646562
10.45828,3.8363856,12.646557
10.458501,3.8355051,12.646552
10.45856,3.8352701,12.64655
10.458634,3.8349724,12.646548
10.459008,3.8334844,12.646538
10.460044,3.8293712,12.646505
10.461014,3.8255392,12.64647
10.462008,3.8216334,12.646428
10.463017,3.8176899,12.646378
10.464041,3.8137056,12.646322
10.465081,3.8096809,12.646258
10.466137,3.8056159,12.646185
10.467209,3.8015107,12.646104
10.468297,3.7973653,12.646014
10.469402,3.7931801,12.645914
10.470523,3.7889551,12.645803
10.47166,3.7846906,12.645683
10.472815,3.7803868,12.645551
10.473027,3.7795997,12.645526
10.473264,3.7787192,12.645497
10.47352,3.7777685,12.645466
10.47364,3.777327,12.645451
10.473732,3.7769847,12.645439
10.473772,3.7768381,12.645435
10.473948,3.7761853,12.645412
10.474109,3.7755896,12.645392
10.474916,3.7726134,12.645287
10.476173,3.7680037,12.645113
10.477389,3.7635682,12.644934
10.478627,3.7590786,12.644741
10.479883,3.7545521,12.644533
10.481134,3.7500685,12.644313
10.482379,3.7456331,12.644082
10.48362,3.7412413,12.64384
10.484857,3.7368872,12.643586
10.486093,3.7325659,12.64332
10.487327,3.7282732,12.643041
10.488562,3.7240056,12.642749
10.489798,3.7197604,12.642445
10.491036,3.7155353,12.642126
10.492275,3.7113281,12.641794
10.493518,3.7071373,12.641447
10.494764,3.7029612,12.641085
10.496014,3.6987986,12.640708
10.497268,3.6946484,12.640316
10.498527,3.6905094,12.639908
10.49979,3.6863808,12.639483
10.501059,3.6822617,12.639042
10.502333,3.6781514,12.638584
10.503613,3.6740492,12.638108
10.5049,3.6699544,12.637614
10.506192,3.6658667,12.637103
10.507492,3.6617853,12.636572
10.508798,3.6577098,12.636022
10.510112,3.6536399,12.635453
10.510948,3.651064,12.635083
10.511966,3.6479429,12.634622
10.512989,3.6448211,12.63415
10.514258,3.6409751,12.633551
10.515601,3.6369323,12.632901
10.516952,3.6328911,12.63223
10.518306,3.6288734,12.631543
10.519665,3.6248701,12.630836
10.52103,3.6208767,12.63011
10.522402,3.6168908,12.629363
10.523782,3.6129112,12.628595
10.525171,3.6089367,12.627806
10.526568,3.6049663,12.626995
10.527975,3.6009994,12.626162
10.529391,3.5970351,12.625305
10.530818,3.5930727,12.624426
10.532254,3.5891117,12.623522
10.533701,3.5851514,12.622594
10.53516,3.5811914,12.621642
10.536629,3.5772311,12.620664
10.53811,3.5732701,12.61966
10.539604,3.5693078,12.61863
10.541109,3.565344,12.617574
10.542627,3.5613782,12.616489
10.544158,3.55741,12.615378
10.545702,3.5534391,12.614237
10.547259,3.5494651,12.613068
10.54883,3.5454877,12.61187
10.550416,3.5415065,12.610641
10.552015,3.5375213,12.609382
10.553629,3.5335317,12.608092
10.555258,3.5295375,12.606771
10.556903,3.5255383,12.605417
10.557308,3.5245586,12.605081
10.55779,3.5233943,12.604679
10.558289,3.5221918,12.604261
10.559873,3.5183948,12.602922
10.561547,3.5144141,12.601488
10.563174,3.5105764,12.600075
10.564895,3.5065471,12.59856
10.566632,3.5025146,12.597011
10.568386,3.4984758,12.595426
10.570157,3.4944304,12.593804
10.571945,3.4903783,12.592145
10.573752,3.4863195,12.590447
10.575576,3.4822541,12.588712
10.577418,3.4781819,12.586938
10.579278,3.474103,12.585124
10.581156,3.4700172,12.58327
10.583053,3.4659245,12.581375
10.584969,3.4618249,12.579439
10.586904,3.4577181,12.577461
10.587614,3.4562195,12.57673
10.588296,3.4547832,12.576023
10.589497,3.4522658,12.574773
10.590746,3.449659,12.57346
10.592192,3.4466591,12.571924
10.594005,3.4429191,12.569973
10.596004,3.4388273,12.567787
10.598173,3.4344214,12.565374
10.600304,3.4301272,12.562962
10.602515,3.4257083,12.560414
10.604829,3.421119,12.557699
10.607314,3.4162329,12.554729
10.609891,3.4112111,12.55159
10.612362,3.4064359,12.548522
10.614767,3.4018256,12.545484
10.617138,3.3973163,12.542438
10.619414,3.39302,12.539467
10.621609,3.3889047,12.536558
10.623758,3.384903,12.533669
10.625865,3.3810044,12.530796
10.627934,3.3772011,12.527938
10.629969,3.3734807,12.525089
10.631977,3.3698336,12.522244
10.633958,3.3662523,12.5194
10.635918,3.3627309,12.516554
10.637857,3.3592641,12.513704
10.639778,3.3558477,12.510848
10.641682,3.3524777,12.507985
10.643571,3.3491511,12.505114
10.645446,3.345865,12.502232
10.647307,3.342617,12.49934
10.649156,3.3394049,12.496436
10.650994,3.3362268,12.49352
10.65282,3.333081,12.490591
10.654636,3.3299659,12.487649
10.656442,3.3268801,12.484692
10.658239,3.3238224,12.481722
10.660026,3.3207916,12.478737
10.661805,3.3177867,12.475736
10.663575,3.3148067,12.472721
10.665337,3.3118508,12.46969
10.667091,3.3089181,12.466643
10.668837,3.3060079,12.46358
10.670575,3.3031196,12.460501
10.672306,3.3002524,12.457405
10.674029,3.2974057,12.454293
10.675745,3.2945791,12.451165
10.677454,3.291772,12.44802
10.677721,3.2913347,12.447526
10.67858,3.2899267,12.445931
10.679556,3.2883286,12.444111
10.680543,3.2867156,12.442263
10.681684,3.2848548,12.44012
10.683023,3.2826759,12.437597
10.684728,3.2799061,12.43437
10.6867,3.2767139,12.430627
10.688524,3.2737681,12.427152
10.690331,3.2708605,12.423702
10.692165,3.2679149,12.420188
10.694025,3.2649365,12.416617
10.695911,3.2619254,12.412987
10.697821,3.2588813,12.409299
10.699757,3.255804,12.40555
10.701719,3.2526931,12.401741
10.703706,3.2495483,12.397869
10.705719,3.2463694,12.393934
10.707758,3.2431561,12.389934
10.709822,3.239908,12.385869
10.711912,3.2366252,12.381738
10.714026,3.2333073,12.377538
10.716166,3.2299543,12.37327
10.718331,3.2265662,12.368933
10.720519,3.223143,12.364524
10.722732,3.2196847,12.360045
10.724967,3.2161915,12.355493
10.727225,3.2126635,12.350868
10.729504,3.2091011,12.346169
10.731804,3.2055045,12.341396
10.734124,3.2018741,12.336549
10.736463,3.1982103,12.331626
10.738818,3.1945136,12.326628
10.74119,3.1907844,12.321554
10.743577,3.1870233,12.316404
10.745977,3.1832306,12.311177
10.748389,3.1794068,12.305873
10.750811,3.1755521,12.300492
10.753243,3.1716666,12.295031
10.755681,3.1677503,12.289491
10.758126,3.1638027,12.28387
10.760576,3.1598228,12.278164
10.761134,3.1589142,12.276856
10.761456,3.1583872,12.276097
10.761777,3.1578636,12.275341
10.762552,3.1565947,12.273509
10.763335,3.1553087,12.271648
10.764253,3.1537994,12.269462
10.76532,3.1520391,12.266909
10.766601,3.1499185,12.263831
10.768188,3.1472778,12.259995
10.770234,3.1438538,12.255018
10.772784,3.1395484,12.24876
10.774783,3.1361423,12.243811
10.776851,3.1325884,12.238649
10.77899,3.1288745,12.233258
10.781024,3.1253037,12.22808
10.78293,3.121921,12.223179
10.784806,3.1185542,12.218305
10.786685,3.1151401,12.21337
10.788521,3.1117615,12.208492
10.790292,3.1084586,12.20373
10.791909,3.1053997,12.199326
10.793632,3.1020931,12.194574
10.795354,3.0987354,12.189757
10.79697,3.0955314,12.18517
10.798517,3.0924118,12.180712
10.800058,3.0892481,12.176202
10.80158,3.086063,12.171671
10.803046,3.0829319,12.167228
10.804459,3.0798523,12.16287
10.805838,3.0767803,12.158535
10.807184,3.0737113,12.154216
10.808486,3.0706696,12.149948
10.809743,3.0676617,12.145741
10.810958,3.0646743,12.141577
10.812134,3.0617018,12.137447
10.813269,3.0587512,12.133363
10.81436,3.0558268,12.129329
10.814552,3.0553025,12.128608
10.814753,3.0547482,12.127846
10.814939,3.0542357,12.127141
10.815259,3.0533432,12.125915
10.815595,3.052396,12.124613
10.815987,3.0512799,12.123077
10.816442,3.0499619,12.12126
10.816988,3.0483507,12.119032
10.817672,3.0462808,12.116156
10.818668,3.0431565,12.11178
10.819113,3.0417125,12.109743
10.819743,3.0396059,12.106752
10.820624,3.0365368,12.102355
10.82144,3.0335347,12.098006
10.822179,3.0306598,12.093795
10.822906,3.0276509,12.08934
10.823659,3.0243074,12.084328
10.823807,3.0236145,12.083282
10.823961,3.0228816,12.082172
10.824571,3.0198362,12.077525
10.825051,3.017232,12.073508
10.825513,3.0145049,12.069255
10.825954,3.0116271,12.064718
10.826075,3.0107774,12.063367
10.82618,3.0100109,12.062145
10.826501,3.0075009,12.058117
10.826667,3.0060736,12.055808
10.82679,3.0049398,12.053963
10.826909,3.003771,12.052052
10.827148,3.0011085,12.047664
10.827328,2.9986861,12.043627
10.827472,2.9962205,12.039475
10.827579,2.9937349,12.035242
10.827645,2.9913404,12.03112
10.827672,2.9890253,12.027092
10.827664,2.9866715,12.022951
10.827618,2.9842726,12.018685
10.827537,2.981955,12.014516
10.827424,2.9797341,12.010477
10.827276,2.9774774,12.006328
10.827088,2.9751803,12.002057
10.827042,2.9746792,12.001119
10.827001,2.9742446,12.000304
10.82697,2.9739306,11.999713
10.826942,2.9736471,11.999179
10.826873,2.9729704,11.997903
10.826799,2.9722857,11.996609
10.82671,2.9714965,11.995116
10.826603,2.9705914,11.993402
10.82647,2.9695252,11.991383
10.826297,2.9682271,11.988928
10.826052,2.966518,11.985703
10.825781,2.9647759,11.982427
10.825475,2.9629434,11.978996
10.825164,2.961214,11.975775
10.824845,2.9595435,11.97268
10.824512,2.9578968,11.969645
10.824167,2.9562803,11.966682
10.823812,2.9546952,11.963792
10.823447,2.9531374,11.960969
10.823071,2.9516044,11.958206
10.822686,2.9500946,11.955502
10.822292,2.9486062,11.952852
10.821889,2.9471378,11.950253
10.821478,2.9456882,11.947703
10.821058,2.9442561,11.9452
10.820631,2.9428406,11.942742
10.820195,2.9414408,11.940327
10.819753,2.9400558,11.937954
10.819303,2.9386849,11.93562
10.818847,2.9373273,11.933326
10.818384,2.9359826,11.931069
10.817914,2.9346501,11.928848
10.817439,2.9333293,11.926664
10.816958,2.9320197,11.924513
10.816472,2.9307208,11.922397
10.81598,2.9294323,11.920314
10.815483,2.9281538,11.918264
10.814982,2.9268848,11.916246
10.814476,2.9256251,11.914258
10.813965,2.9243744,11.912302
10.813451,2.9231323,11.910376
10.812933,2.9218986,11.90848
10.812411,2.920673,11.906614
10.811887,2.9194552,11.904776
10.811359,2.9182451,11.902967
10.810828,2.9170423,11.901187
10.810295,2.9158468,11.899434
10.809759,2.9146582,11.89771
10.809222,2.9134765,11.896013
10.809157,2.913336,11.895812
10.809088,2.9131852,11.895597
10.808743,2.9124326,11.894529
10.808572,2.9120622,11.894005
10.808486,2.9118759,11.893743
10.808379,2.9116457,11.893419
10.808281,2.9114334,11.893121
10.808047,2.9109293,11.892415
10.807808,2.9104181,11.891701
10.807531,2.9098264,11.890874
10.807212,2.9091471,11.889926
10.806836,2.908351,11.888812
10.806388,2.9074076,11.887487
10.80586,2.9063018,11.885925
10.805275,2.9050868,11.884195
10.804688,2.9038722,11.882449
10.804097,2.9026598,11.880688
10.803504,2.9014481,11.878911
10.802908,2.9002379,11.877116
10.80231,2.8990292,11.875304
10.80171,2.8978225,11.873475
10.801548,2.8974976,11.87298
10.80145,2.8973013,11.872679
10.801378,2.8971582,11.87246
10.80131,2.8970226,11.872252
10.800972,2.8963454,11.871209
10.800326,2.8950597,11.869211
10.799724,2.8938636,11.86733
10.79912,2.8926693,11.865432
10.798514,2.8914747,11.863511
10.797908,2.8902828,11.861573
10.797303,2.889094,11.859617
10.796697,2.8879082,11.857645
10.796093,2.8867256,11.855655
10.79549,2.8855463,11.853647
10.794888,2.8843704,11.851622
10.794805,2.8842094,11.851343
10.794743,2.8840877,11.851132
10.794663,2.8839319,11.850861
10.794265,2.8831546,11.849504
10.793635,2.8819234,11.847332
10.793039,2.880759,11.845253
10.792447,2.879601,11.843162
10.791857,2.8784443,11.841048
10.79127,2.8772917,11.838916
10.790687,2.8761434,11.836767
10.790107,2.8749993,11.834599
10.789532,2.8738596,11.832414
10.788961,2.8727244,11.830212
10.788396,2.8715937,11.827991
10.787835,2.8704676,11.825752
10.78728,2.8693462,11.823495
10.78673,2.8682295,11.821219
10.786187,2.8671177,11.818926
10.785649,2.8660107,11.816614
10.785119,2.8649087,11.814283
10.784595,2.8638117,11.811934
10.784079,2.8627198,11.809567
10.783848,2.8622263,11.808487
10.783722,2.8619585,11.807898
10.783585,2.8616646,11.80725
10.783448,2.861369,11.806596
10.783228,2.8608947,11.805543
10.782988,2.8603729,11.804379
10.782694,2.859731,11.802939
10.782331,2.8589322,11.801136
10.781862,2.8578882,11.798764
10.781354,2.8567401,11.796133
10.780865,2.855616,11.793537
10.78038,2.8544815,11.790896
10.779896,2.8533268,11.788187
10.779414,2.8521537,11.785412
10.77894,2.8509725,11.782593
10.778883,2.8508285,11.782249
10.778761,2.8505174,11.781501
10.778651,2.8502376,11.780828
10.778271,2.8492515,11.778445
10.777871,2.848184,11.775846
10.777488,2.8471369,11.773276
10.777119,2.846095,11.770699
10.776765,2.8450647,11.768131
10.776427,2.8440432,11.765564
10.776103,2.8430291,11.762996
10.775794,2.8420209,11.760423
10.775499,2.8410174,11.757842
10.775218,2.8400175,11.75525
10.774953,2.8390203,11.752643
10.774702,2.8380248,11.75002
10.774466,2.8370303,11.747378
10.774246,2.8360359,11.744714
10.774042,2.8350407,11.742027
10.773854,2.8340439,11.739311
10.773684,2.8330445,11.736566
10.773531,2.8320414,11.733787
10.773397,2.8310333,11.730969
10.773281,2.8300189,11.728108
10.773186,2.8289962,11.725198
10.773113,2.8279628,11.72223
10.773062,2.8269153,11.719193
10.773036,2.8258487,11.71607
10.773036,2.8247542,11.712833
10.773068,2.823614,11.709426
10.7731,2.8229753,11.707502
10.773125,2.8225897,11.706334
10.773151,2.8222345,11.705254
10.773191,2.8217557,11.703793
10.773248,2.8211829,11.702035
10.773335,2.8204332,11.699717
10.773487,2.8193673,11.696389
10.773707,2.8181158,11.692428
10.773878,2.8172891,11.689781
10.77409,2.8163806,11.686841
10.774419,2.8151566,11.682829
10.774657,2.8143675,11.680211
10.774948,2.8134861,11.677256
10.775363,2.8123509,11.673402
10.775689,2.8115406,11.670617
10.776066,2.8106692,11.667589
10.776549,2.8096422,11.663976
10.77698,2.8087922,11.660948
10.777453,2.8079219,11.657812
10.777996,2.8069887,11.654407
10.778562,2.8060802,11.65105
10.779124,2.8052327,11.647879
10.779711,2.8043969,11.644714
10.780345,2.8035443,11.641445
10.781007,2.8027012,11.638172
10.781684,2.8018846,11.634962
10.782383,2.8010823,11.631769
10.783115,2.8002839,11.628551
10.783873,2.7994946,11.62533
10.784654,2.7987192,11.622125
10.785459,2.7979555,11.618928
10.786289,2.797201,11.615728
10.787145,2.796456,11.612529
10.788025,2.7957217,11.609334
10.788929,2.7949976,11.606143
10.789857,2.794283,11.602952
10.790164,2.7940528,11.601915
10.790471,2.7938248,11.600884
10.79065,2.7936941,11.600291
10.790925,2.7934939,11.599379
10.7912,2.793296,11.598474
10.791599,2.7930129,11.597174
10.792047,2.7926996,11.595724
10.792593,2.7923252,11.593979
10.793265,2.7918734,11.59185
10.794114,2.7913183,11.589201
10.795135,2.7906702,11.586059
10.796206,2.7900122,11.582811
10.797255,2.789389,11.579679
10.798302,2.7887857,11.576592
10.79937,2.7881884,11.573482
10.800453,2.7876006,11.570367
10.801545,2.7870251,11.567262
10.802648,2.7864604,11.56416
10.803762,2.7859055,11.561057
10.804889,2.7853605,11.557954
10.806026,2.7848249,11.55485
10.807174,2.7842987,11.551744
10.808334,2.7837815,11.548635
10.809504,2.7832731,11.545522
10.810686,2.7827733,11.542406
10.811878,2.782282,11.539285
10.813081,2.7817989,11.536159
10.814294,2.781324,11.533028
10.815518,2.7808572,11.529891
10.816752,2.7803982,11.526748
10.817995,2.7799471,11.523599
10.819249,2.7795036,11.520442
10.820512,2.7790677,11.517279
10.821785,2.7786394,11.514108
10.823066,2.7782185,11.510929
10.824357,2.777805,11.507743
10.825656,2.7773988,11.504549
10.826964,2.7769998,11.501346
10.82828,2.776608,11.498135
10.829604,2.7762234,11.494916
10.830936,2.7758459,11.491688
10.832275,2.7754754,11.488451
10.833621,2.775112,11.485205
10.834974,2.7747555,11.48195
10.836334,2.774406,11.478686
10.8377,2.7740634,11.475413
10.838295,2.7739168,11.473989
10.838845,2.7737826,11.472674
10.839628,2.7735942,11.470805
10.84045,2.7733991,11.468846
10.841415,2.7731742,11.466554
10.842596,2.7729044,11.463756
10.844208,2.7725461,11.459954
10.846096,2.7721407,11.455527
10.847893,2.7717687,11.451339
10.849687,2.7714104,11.44718
10.85186,2.7709935,11.442169
10.854694,2.7704762,11.43567
10.85631,2.7701945,11.431983
10.858273,2.7698648,11.427519
10.860412,2.7695206,11.422668
10.862222,2.7692413,11.418574
10.864193,2.7689495,11.414126
10.866089,2.7686804,11.40985
10.867816,2.7684452,11.40596
10.869494,2.7682256,11.402181
10.871176,2.768014,11.398394
10.872824,2.767815,11.394681
10.87443,2.7676288,11.39106
10.876009,2.7674531,11.387496
10.877566,2.7672871,11.383977
10.8791,2.7671304,11.380504
10.880613,2.7669825,11.377071
10.882106,2.766843,11.373675
10.883581,2.7667114,11.370311
10.885039,2.7665875,11.366977
10.886481,2.766471,11.363669
10.887907,2.7663615,11.360385
10.889318,2.766259,11.357124
10.890715,2.7661631,11.353883
10.892098,2.7660737,11.350661
10.893467,2.7659907,11.347456
10.894822,2.7659139,11.344268
10.896165,2.7658431,11.341093
10.897495,2.7657783,11.337933
10.898251,2.7657438,11.336126
10.898732,2.7657227,11.334976
10.8992,2.7657029,11.333853
10.899986,2.7656711,11.331962
10.900907,2.7656363,11.329739
10.902138,2.7655938,11.326749
10.90333,2.7655572,11.323838
10.904646,2.7655219,11.320601
10.906011,2.7654911,11.317216
10.907395,2.7654661,11.313758
10.908796,2.7654473,11.310225
10.91022,2.7654349,11.306601
10.911668,2.7654296,11.30288
10.913138,2.7654318,11.299062
10.91463,2.7654422,11.295143
10.916144,2.7654612,11.291119
10.917679,2.7654896,11.286987
10.919233,2.7655281,11.282747
10.920803,2.7655772,11.278402
10.922386,2.7656375,11.273954
10.923979,2.7657097,11.269406
10.925578,2.7657943,11.264764
10.927179,2.7658916,11.260034
10.928776,2.7660022,11.255224
10.930369,2.7661265,11.250333
10.931956,2.7662651,11.245358
10.93353,2.766418,11.240317
10.935073,2.7665838,11.235263
10.936581,2.766762,11.230207
10.938098,2.7669586,11.224997
10.939695,2.7671857,11.219367
10.940879,2.7673685,11.215083
10.94212,2.7675741,11.210494
10.94332,2.7677874,11.20595
10.944679,2.7680477,11.200663
10.945071,2.7681268,11.199107
10.945329,2.7681798,11.198078
10.945563,2.7682286,11.197138
10.945977,2.7683164,11.195465
10.946372,2.7684024,11.193853
10.946847,2.7685086,11.191896
10.947405,2.7686373,11.189571
10.94809,2.7688013,11.186683
10.948959,2.7690199,11.182955
10.950076,2.7693189,11.178056
10.951142,2.7696245,11.173265
10.9522,2.7699494,11.168383
10.953164,2.7702654,11.16382
10.954048,2.7705731,11.159535
10.954921,2.7708956,11.155193
10.955809,2.7712442,11.150656
10.956671,2.7716038,11.146129
10.957474,2.771959,11.141797
10.958234,2.7723153,11.137579
10.958985,2.7726882,11.133291
10.95973,2.7730795,11.128917
10.960442,2.7734767,11.124601
10.961112,2.7738723,11.120414
10.961755,2.7742741,11.116271
10.962386,2.7746917,11.112071
10.963,2.7751223,11.107848
10.963584,2.775556,11.103697
10.964137,2.7759906,11.099633
10.964669,2.7764341,11.09558
10.965187,2.7768918,11.09149
10.965685,2.7773584,11.087412
10.966156,2.7778267,11.083408
10.966603,2.7782982,11.07946
10.967034,2.7787801,11.075507
10.967245,2.7790272,11.073511
10.967391,2.7792027,11.072106
10.967505,2.7793425,11.070994
10.967625,2.7794926,11.069807
10.967801,2.7797164,11.068052
10.967997,2.7799749,11.066044
10.968213,2.7802687,11.06379
10.968474,2.7806383,11.060994
10.968804,2.781131,11.057334
10.969224,2.7818037,11.052458
10.96945,2.7821898,11.04972
10.969701,2.7826403,11.046576
10.969979,2.7831681,11.042964
10.970201,2.7836149,11.039962
10.970417,2.784075,11.036922
10.97063,2.7845537,11.033812
10.970828,2.7850231,11.030814
10.971011,2.7854815,11.027934
10.971185,2.7859399,11.025098
10.97135,2.7863998,11.022296
10.971507,2.7868581,11.019546
10.971655,2.787315,11.016844
10.971795,2.7877717,11.014183
10.971929,2.7882286,11.011558
10.972056,2.7886857,11.00897
