#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
238.89083	3916.129	674.1	197.3	304.08	39.5	8
238.8943	5283.4887	674.1	197.3	304.08	39.5	8
238.89778	5300.1623	674.1	197.3	304.08	39.5	8
238.90125	4942.4392	674.1	197.3	304.08	39.5	8
238.90472	3289.6732	674.1	197.3	304.08	39.5	8
238.90819	3870.0361	674.1	197.3	304.08	39.5	8
238.91167	5041.5458	674.1	197.3	304.08	39.5	8
238.91514	4945.948	674.1	197.3	304.08	39.5	8
238.91861	4842.454	686.94	193.354	309.872	38.71	7.84
238.92208	4792.9711	686.94	193.354	309.872	38.71	7.84
238.92555	3483.3429	686.94	193.354	309.872	38.71	7.84
238.92903	3478.9046	686.94	193.354	309.872	38.71	7.84
238.9325	4774.403	686.94	193.354	309.872	38.71	7.84
238.93597	5111.2009	686.94	193.354	309.872	38.71	7.84
238.93944	5050.1531	686.94	193.354	309.872	38.71	7.84
238.94292	5062.551	686.94	193.354	309.872	38.71	7.84
238.94639	4919.8768	686.94	193.354	309.872	38.71	7.84
238.94986	3536.3479	686.94	193.354	309.872	38.71	7.84
238.95333	4080.0814	686.94	193.354	309.872	38.71	7.84
238.9568	5097.9084	686.94	193.354	309.872	38.71	7.84
238.96028	4892.8219	686.94	193.354	309.872	38.71	7.84
238.96375	4918.0638	686.94	193.354	309.872	38.71	7.84
238.96722	4997.0916	686.94	193.354	309.872	38.71	7.84
238.97069	3591.4702	686.94	193.354	309.872	38.71	7.84
238.97417	3793.4475	686.94	193.354	309.872	38.71	7.84
238.97764	4919.4471	686.94	193.354	309.872	38.71	7.84
238.98111	5133.3337	686.94	193.354	309.872	38.71	7.84
238.98458	5050.7365	686.94	193.354	309.872	38.71	7.84
238.98805	4651.5948	686.94	193.354	309.872	38.71	7.84
238.99153	3348.9149	686.94	193.354	309.872	38.71	7.84
238.995	3961.9429	686.94	193.354	309.872	38.71	7.84
238.99847	4996.0592	686.94	193.354	309.872	38.71	7.84
239.00194	4950.8305	654.84	197.3	295.392	39.5	8
239.00541	4739.0843	654.84	197.3	295.392	39.5	8
239.00889	3337.5403	654.84	197.3	295.392	39.5	8
239.01236	3794.49	654.84	197.3	295.392	39.5	8
239.01583	4947.7603	654.84	197.3	295.392	39.5	8
239.0193	4939.426	654.84	197.3	295.392	39.5	8
239.02278	4812.6706	654.84	197.3	295.392	39.5	8
239.02625	3403.8413	654.84	197.3	295.392	39.5	8
239.02972	2292.1009	654.84	197.3	295.392	39.5	8
239.03319	3751.2113	654.84	197.3	295.392	39.5	8
239.03666	4817.8491	654.84	197.3	295.392	39.5	8
239.04014	4787.5339	654.84	197.3	295.392	39.5	8
239.04361	3427.5838	642	195.327	289.6	39.105	7.92
239.04708	2365.9878	642	195.327	289.6	39.105	7.92
239.05055	3860.9372	642	195.327	289.6	39.105	7.92
239.05403	4913.4595	642	195.327	289.6	39.105	7.92
239.0575	4670.4602	642	195.327	289.6	39.105	7.92
239.06097	3247.47	642	195.327	289.6	39.105	7.92
239.06444	3731.4846	642	195.327	289.6	39.105	7.92
239.06791	4945.5803	642	195.327	289.6	39.105	7.92
239.07139	4725.5743	642	195.327	289.6	39.105	7.92
239.07486	3118.5153	642	195.327	289.6	39.105	7.92
239.07833	2164.0985	642	195.327	289.6	39.105	7.92
239.0818	3840.8821	642	195.327	289.6	39.105	7.92
239.08528	4785.3759	622.74	193.354	280.912	38.71	7.84
239.08875	4553.8759	622.74	193.354	280.912	38.71	7.84
239.09222	3127.7539	622.74	193.354	280.912	38.71	7.84
239.09569	3545.3882	622.74	193.354	280.912	38.71	7.84
239.09916	4762.4989	622.74	193.354	280.912	38.71	7.84
239.10264	4613.5885	622.74	193.354	280.912	38.71	7.84
239.10611	3149.6842	622.74	193.354	280.912	38.71	7.84
239.10958	3672.5728	622.74	193.354	280.912	38.71	7.84
239.11305	4711.6472	622.74	193.354	280.912	38.71	7.84
239.11653	4664.9112	622.74	193.354	280.912	38.71	7.84
239.12	3205.754	622.74	193.354	280.912	38.71	7.84
239.12347	3368.1263	622.74	193.354	280.912	38.71	7.84
239.12694	4594.1624	603.48	195.327	272.224	39.105	7.92
239.13041	4570.3528	603.48	195.327	272.224	39.105	7.92
239.13389	3118.1413	603.48	195.327	272.224	39.105	7.92
239.13736	2062.2471	603.48	195.327	272.224	39.105	7.92
239.14083	3540.1018	603.48	195.327	272.224	39.105	7.92
239.1443	3143.7032	603.48	195.327	272.224	39.105	7.92
239.14778	1962.0132	603.48	195.327	272.224	39.105	7.92
239.15125	2012.5693	603.48	195.327	272.224	39.105	7.92
239.15472	3441.9948	603.48	195.327	272.224	39.105	7.92
239.15819	3248.2071	603.48	195.327	272.224	39.105	7.92
239.16166	2060.1622	603.48	195.327	272.224	39.105	7.92
239.16514	1994.4883	603.48	195.327	272.224	39.105	7.92
239.16861	3663.0687	571.38	191.381	257.744	38.315	7.76
239.17208	3218.514	571.38	191.381	257.744	38.315	7.76
239.17555	1912.2828	571.38	191.381	257.744	38.315	7.76
239.17902	1990.0584	571.38	191.381	257.744	38.315	7.76
239.1825	3446.6999	571.38	191.381	257.744	38.315	7.76
239.18597	4483.5403	571.38	191.381	257.744	38.315	7.76
239.18944	3054.9459	571.38	191.381	257.744	38.315	7.76
239.19291	2055.698	571.38	191.381	257.744	38.315	7.76
239.19639	3543.3765	571.38	191.381	257.744	38.315	7.76
239.19986	4566.7578	571.38	191.381	257.744	38.315	7.76
239.20333	3101.9263	571.38	191.381	257.744	38.315	7.76
239.2068	2028.0291	571.38	191.381	257.744	38.315	7.76
239.21027	3544.7369	539.28	185.462	243.264	37.13	7.52
239.21375	4616.5326	545.49379	185.462	249.47779	37.13	7.52
239.21722	3081.264	555.49373	185.462	259.47773	37.13	7.52
239.22069	1980.9301	565.49366	185.462	269.47766	37.13	7.52
239.22416	1945.9057	575.4936	185.462	279.4776	37.13	7.52
239.22764	3355.1252	585.49354	185.462	289.47754	37.13	7.52
239.23111	4439.028	595.49347	185.462	299.47747	37.13	7.52
239.23458	2939.7388	605.49341	185.462	309.47741	37.13	7.52
239.23805	1768.7305	615.49334	185.462	319.47734	37.13	7.52
239.24152	3275.2789	625.49328	185.462	329.47728	37.13	7.52
239.245	4402.8388	635.49322	185.462	339.47722	37.13	7.52
239.24847	2918.8373	645.49315	185.462	349.47715	37.13	7.52
239.25194	1721.924	629.81309	181.516	347.89309	36.34	7.36
239.25541	1681.9397	639.81302	181.516	357.89302	36.34	7.36
239.25889	3173.7055	649.81296	176.57103	367.89296	34.965006	7.1594945
239.26236	4276.1372	659.8129	176.208	377.8929	34.864062	7.1447746
239.26583	2770.755	669.81283	175.84497	387.89283	34.763118	7.1300547
239.2693	1632.6142	679.81277	175.48194	397.89277	34.662174	7.1153348
239.27277	1659.3245	689.8127	175.11891	407.8927	34.561231	7.1006149
239.27625	3187.0901	699.81264	174.75589	417.89264	34.460287	7.085895
239.27972	4279.8564	709.81258	174.39286	427.89258	34.359343	7.0711751
239.28319	2683.8027	719.81251	174.02983	437.89251	34.258399	7.0564552
239.28666	1561.6298	729.81245	173.6668	447.89245	34.157455	7.0417353
239.29014	1576.7626	739.81238	173.30377	457.89238	34.056512	7.0270154
239.29361	1613.9841	730.55232	167.30137	459.20432	32.848321	6.7836337
239.29708	3036.1082	740.55226	166.95017	469.20426	32.750669	6.7693937
239.30055	2599.1571	750.55219	166.59898	479.20419	32.653017	6.7551538
239.30402	1167.7761	760.55213	166.24779	489.20413	32.555365	6.7409139
239.3075	1310.6484	770.55206	165.8966	499.20406	32.457712	6.726674
239.31097	1591.2134	780.552	165.54541	509.204	32.36006	6.7124341
239.31444	3121.6758	790.55194	165.19421	519.20394	32.262408	6.6981942
239.31791	3488.7378	800.55187	164.84302	529.20387	32.164756	6.6839543
239.32139	1429.1757	810.55181	164.49183	539.20381	32.067104	6.6697144
239.32486	1267.1101	820.55174	164.14064	549.20374	31.969452	6.6554745
239.32833	1934.8838	830.55168	163.78945	559.20368	31.8718	6.6412346
239.3318	3341.7474	840.55162	163.43826	569.20362	31.774147	6.6269947
239.33527	4266.6915	844.13155	159.42219	576.30755	30.964664	6.4641535
239.33875	2009.3773	854.13149	159.07889	586.30749	30.869206	6.4502336
239.34222	1143.5065	864.13142	158.73559	596.30742	30.773748	6.4363137
239.34569	1896.5179	870.55769	158.39229	602.73369	30.678291	6.4223938
239.34916	3362.4363	868.0577	158.04899	600.2337	30.582833	6.4084739
239.35263	2992.6021	865.55772	157.70569	597.73372	30.487375	6.394554
239.35611	1037.4382	863.05774	157.36239	595.23374	30.391918	6.3806341
239.35958	1568.9417	860.55775	157.01909	592.73375	30.29646	6.3667141
239.36305	3686.5885	858.05777	156.67579	590.23377	30.201002	6.3527942
239.36652	4433.7064	855.55778	156.33249	587.73378	30.105544	6.3388743
239.37	2474.8039	853.0578	155.98919	585.2338	30.010087	6.3249544
239.37347	1186.6098	850.55782	155.64589	582.73382	29.914629	6.3110345
239.37694	2940.3264	873.73783	162.44294	591.81783	31.190168	6.5866371
239.38041	3504.1119	871.23785	162.08385	589.31785	31.090321	6.5720772
239.38388	1419.0228	868.73786	161.72477	586.81786	30.990474	6.5575173
239.38736	1320.116	866.23788	161.36569	584.31788	30.890628	6.5429574
239.39083	3431.237	863.7379	161.0066	581.8179	30.790781	6.5283975
239.3943	4192.1469	861.23791	160.64752	579.31791	30.690935	6.5138376
239.39777	1906.3557	858.73793	160.28844	576.81793	30.591088	6.4992777
239.40125	296.33727	856.23794	159.92935	574.31794	30.491242	6.4847178
239.40472	2919.9009	853.73796	159.57027	571.81796	30.391395	6.4701578
239.40819	4540.2465	851.23798	159.21118	569.31798	30.291548	6.4555979
239.41166	3353.4788	848.73799	158.8521	566.81799	30.191702	6.441038
239.41513	1317.9761	846.23801	158.49302	564.31801	30.091855	6.4264781
239.41861	2667.9165	901.51802	177.24902	587.88202	33.617416	7.1869853
239.42208	4413.1301	899.01804	176.84653	585.38204	33.5055	7.1706654
239.42555	3441.0697	896.51806	176.44405	582.88206	33.393584	7.1543455
239.42902	1366.3788	894.01807	176.04156	580.38207	33.281668	7.1380256
239.4325	2673.7335	891.51809	175.63907	577.88209	33.169752	7.1217057
239.43597	4582.898	889.0181	175.23658	575.3821	33.057836	7.1053858
239.43944	4368.7449	886.51812	174.83409	572.88212	32.945921	7.0890659
239.44291	3403.1123	884.01814	174.4316	570.38214	32.834005	7.072746
239.44638	2511.0593	881.51815	174.02911	567.88215	32.722089	7.0564261
239.44986	3755.101	879.01817	173.62662	565.38217	32.610173	7.0401062
239.45333	4560.6551	876.51818	173.22413	562.88218	32.498257	7.0237863
239.4568	4133.4255	874.0182	172.82164	560.3822	32.386341	7.0074664
239.46027	3310.948	942.13822	184.25184	589.73822	34.489336	7.4709311
239.46375	2504.7847	939.63823	183.82173	587.23823	34.36974	7.4534912
239.46722	3782.6983	642	215.057	289.6	43.055	8.72
239.47069	4586.2408	642	215.057	289.6	43.055	8.72
239.47416	4271.7736	642	215.057	289.6	43.055	8.72
239.47763	4134.8545	642	215.057	289.6	43.055	8.72
239.48111	4036.7521	642	215.057	289.6	43.055	8.72
239.48458	2444.0217	642	215.057	289.6	43.055	8.72
239.48805	3007.1099	642	215.057	289.6	43.055	8.72
239.49152	4483.113	642	215.057	289.6	43.055	8.72
239.495	4397.328	642	215.057	289.6	43.055	8.72
239.49847	4246.9057	642	215.057	289.6	43.055	8.72
239.50194	4237.9837	706.2	222.949	318.56	44.635	9.04
239.50541	4230.6876	706.2	222.949	318.56	44.635	9.04
239.50888	3242.4618	706.2	222.949	318.56	44.635	9.04
239.51236	2109.0585	706.2	222.949	318.56	44.635	9.04
239.51583	3408.54	706.2	222.949	318.56	44.635	9.04
239.5193	4614.1484	706.2	222.949	318.56	44.635	9.04
239.52277	4475.6558	706.2	222.949	318.56	44.635	9.04
239.52624	4361.0509	706.2	222.949	318.56	44.635	9.04
239.52972	4362.4966	706.2	222.949	318.56	44.635	9.04
239.53319	4365.9627	706.2	222.949	318.56	44.635	9.04
239.53666	4396.3804	706.2	222.949	318.56	44.635	9.04
239.54013	4324.4633	706.2	222.949	318.56	44.635	9.04
239.54361	2944.5006	738.3	217.03	333.04	43.45	8.8
239.54708	3635.398	738.3	217.03	333.04	43.45	8.8
239.55055	4728.2633	738.3	217.03	333.04	43.45	8.8
239.55402	4488.0714	738.3	217.03	333.04	43.45	8.8
239.55749	4686.7656	738.3	217.03	333.04	43.45	8.8
239.56097	4615.9412	738.3	217.03	333.04	43.45	8.8
239.56444	4456.3654	738.3	217.03	333.04	43.45	8.8
239.56791	4487.7291	738.3	217.03	333.04	43.45	8.8
239.57138	4513.7655	738.3	217.03	333.04	43.45	8.8
239.57486	4540.0162	738.3	217.03	333.04	43.45	8.8
239.57833	3094.4767	738.3	217.03	333.04	43.45	8.8
239.5818	3653.8607	738.3	217.03	333.04	43.45	8.8
239.58527	5057.2862	757.56	205.192	341.728	41.08	8.32
239.58874	4852.8822	757.56	205.192	341.728	41.08	8.32
239.59222	4796.3228	757.56	205.192	341.728	41.08	8.32
239.59569	4543.9803	757.56	205.192	341.728	41.08	8.32
239.59916	4254.6985	757.56	205.192	341.728	41.08	8.32
239.60263	4201.1553	757.56	205.192	341.728	41.08	8.32
239.60611	4171.7477	757.56	205.192	341.728	41.08	8.32
239.60958	5315.7651	757.56	205.192	341.728	41.08	8.32
239.61305	5831.2474	757.56	205.192	341.728	41.08	8.32
239.61652	4825.6443	757.56	205.192	341.728	41.08	8.32
239.61999	4244.7533	757.56	205.192	341.728	41.08	8.32
239.62347	4258.2724	757.56	205.192	341.728	41.08	8.32
239.62694	4279.7519	757.56	201.246	341.728	40.29	8.16
239.63041	4217.8143	757.56	201.246	341.728	40.29	8.16
239.63388	4284.4267	757.56	201.246	341.728	40.29	8.16
239.63736	4269.202	757.56	201.246	341.728	40.29	8.16
239.64083	5285.8345	757.56	201.246	341.728	40.29	8.16
239.6443	5200.088	757.56	201.246	341.728	40.29	8.16
239.64777	4333.7279	757.56	201.246	341.728	40.29	8.16
239.65124	4406.9926	757.56	201.246	341.728	40.29	8.16
239.65472	4339.5667	757.56	201.246	341.728	40.29	8.16
239.65819	4397.6009	757.56	201.246	341.728	40.29	8.16
239.66166	4866.0838	757.56	201.246	341.728	40.29	8.16
239.66513	4653.3541	757.56	201.246	341.728	40.29	8.16
239.66861	4318.3399	751.14	201.246	338.832	40.29	8.16
239.67208	4398.8682	751.14	201.246	338.832	40.29	8.16
239.67555	4333.9509	751.14	201.246	338.832	40.29	8.16
239.67902	4235.4823	751.14	201.246	338.832	40.29	8.16
239.68249	4206.182	751.14	201.246	338.832	40.29	8.16
239.68597	4195.4385	751.14	201.246	338.832	40.29	8.16
239.68944	4345.0072	751.14	201.246	338.832	40.29	8.16
239.69291	4420.1186	751.14	201.246	338.832	40.29	8.16
239.69638	4403.6684	751.14	201.246	338.832	40.29	8.16
239.69985	4368.8356	751.14	201.246	338.832	40.29	8.16
239.70333	4261.3498	751.14	201.246	338.832	40.29	8.16
239.7068	4229.2854	751.14	201.246	338.832	40.29	8.16
239.71027	4224.2213	725.46	201.246	327.248	40.29	8.16
239.71374	4320.0679	725.46	201.246	327.248	40.29	8.16
239.71722	4411.5181	725.46	201.246	327.248	40.29	8.16
239.72069	4443.1672	725.46	201.246	327.248	40.29	8.16
239.72416	4331.7072	725.46	201.246	327.248	40.29	8.16
239.72763	4238.8658	725.46	201.246	327.248	40.29	8.16
239.7311	4200.6034	725.46	201.246	327.248	40.29	8.16
239.73458	4238.5454	725.46	201.246	327.248	40.29	8.16
239.73805	4305.8021	725.46	201.246	327.248	40.29	8.16
239.74152	4273.9152	725.46	201.246	327.248	40.29	8.16
239.74499	4180.588	725.46	201.246	327.248	40.29	8.16
239.74847	4102.8476	725.46	201.246	327.248	40.29	8.16
239.75194	4213.4089	699.78	209.138	315.664	41.87	8.48
239.75541	4210.074	699.78	209.138	315.664	41.87	8.48
239.75888	4154.9434	699.78	209.138	315.664	41.87	8.48
239.76235	4118.2449	699.78	209.138	315.664	41.87	8.48
239.76583	2917.176	699.78	209.138	315.664	41.87	8.48
239.7693	3410.0301	699.78	209.138	315.664	41.87	8.48
239.77277	4518.8641	699.78	209.138	315.664	41.87	8.48
239.77624	4811.254	699.78	209.138	315.664	41.87	8.48
239.77972	4641.1955	699.78	209.138	315.664	41.87	8.48
239.78319	4386.7085	699.78	209.138	315.664	41.87	8.48
239.78666	3088.8695	699.78	209.138	315.664	41.87	8.48
239.79013	3257.2155	699.78	209.138	315.664	41.87	8.48
239.7936	4686.5001	686.94	211.111	309.872	42.265	8.56
239.79708	4536.4299	686.94	211.111	309.872	42.265	8.56
239.80055	4222.9589	686.94	211.111	309.872	42.265	8.56
239.80402	4353.7118	686.94	211.111	309.872	42.265	8.56
239.80749	4292.9041	686.94	211.111	309.872	42.265	8.56
239.81097	4634.8679	686.94	211.111	309.872	42.265	8.56
239.81444	4517.963	686.94	211.111	309.872	42.265	8.56
239.81791	4096.693	686.94	211.111	309.872	42.265	8.56
239.82138	4135.1352	686.94	211.111	309.872	42.265	8.56
239.82485	4144.0272	686.94	211.111	309.872	42.265	8.56
239.82833	4159.2554	686.94	211.111	309.872	42.265	8.56
239.8318	4142.6765	686.94	211.111	309.872	42.265	8.56
239.83527	4100.0555	674.1	203.219	304.08	40.685	8.24
239.83874	4097.3174	674.1	203.219	304.08	40.685	8.24
239.84222	4094.2781	674.1	203.219	304.08	40.685	8.24
239.84569	4050.3212	674.1	203.219	304.08	40.685	8.24
239.84916	2976.7176	674.1	203.219	304.08	40.685	8.24
239.85263	3331.6503	674.1	203.219	304.08	40.685	8.24
239.8561	4393.1098	674.1	203.219	304.08	40.685	8.24
239.85958	4535.979	674.1	203.219	304.08	40.685	8.24
239.86305	4351.6944	674.1	203.219	304.08	40.685	8.24
239.86652	4322.2004	674.1	203.219	304.08	40.685	8.24
239.86999	4390.7268	674.1	203.219	304.08	40.685	8.24
239.87346	4381.594	674.1	203.219	304.08	40.685	8.24
239.87694	5164.7393	674.1	197.3	304.08	39.5	8
239.88041	4986.5113	674.1	197.3	304.08	39.5	8
239.88388	4313.1235	674.1	197.3	304.08	39.5	8
239.88735	4263.1064	674.1	197.3	304.08	39.5	8
239.89083	4317.2035	674.1	197.3	304.08	39.5	8
239.8943	4610.8316	674.1	197.3	304.08	39.5	8
239.89777	4820.7182	674.1	197.3	304.08	39.5	8
239.90124	4649.0294	674.1	197.3	304.08	39.5	8
239.90471	4410.0444	674.1	197.3	304.08	39.5	8
239.90819	4414.622	674.1	197.3	304.08	39.5	8
239.91166	4462.3491	674.1	197.3	304.08	39.5	8
239.91513	4362.5691	674.1	197.3	304.08	39.5	8
239.9186	5054.9575	686.94	193.354	309.872	38.71	7.84
239.92208	4942.5208	686.94	193.354	309.872	38.71	7.84
239.92555	3289.5437	686.94	193.354	309.872	38.71	7.84
239.92902	3592.4724	686.94	193.354	309.872	38.71	7.84
239.93249	4477.7813	686.94	193.354	309.872	38.71	7.84
239.93596	4433.5891	686.94	193.354	309.872	38.71	7.84
239.93944	4380.4668	686.94	193.354	309.872	38.71	7.84
239.94291	4348.48	686.94	193.354	309.872	38.71	7.84
239.94638	3705.6703	686.94	193.354	309.872	38.71	7.84
239.94985	3826.7825	686.94	193.354	309.872	38.71	7.84
239.95333	4383.727	686.94	193.354	309.872	38.71	7.84
239.9568	5163.7051	686.94	193.354	309.872	38.71	7.84
239.96027	4984.8889	686.94	193.354	309.872	38.71	7.84
239.96374	4413.395	686.94	193.354	309.872	38.71	7.84
239.96721	4419.455	686.94	193.354	309.872	38.71	7.84
239.97069	4325.519	686.94	193.354	309.872	38.71	7.84
239.97416	4345.3235	686.94	193.354	309.872	38.71	7.84
239.97763	4481.4526	686.94	193.354	309.872	38.71	7.84
239.9811	4331.957	686.94	193.354	309.872	38.71	7.84
239.98458	4261.7289	686.94	193.354	309.872	38.71	7.84
239.98805	4408.8548	686.94	193.354	309.872	38.71	7.84
239.99152	4454.8728	686.94	193.354	309.872	38.71	7.84
239.99499	4429.4096	686.94	193.354	309.872	38.71	7.84
239.99846	4418.2915	686.94	193.354	309.872	38.71	7.84
240.00194	4360.5398	654.84	197.3	295.392	39.5	8
240.00541	4250.1248	654.84	197.3	295.392	39.5	8
240.00888	4247.1609	654.84	197.3	295.392	39.5	8
240.01235	4275.0699	654.84	197.3	295.392	39.5	8
240.01583	4319.0489	654.84	197.3	295.392	39.5	8
240.0193	4192.8244	654.84	197.3	295.392	39.5	8
240.02277	4191.9713	654.84	197.3	295.392	39.5	8
240.02624	4194.4976	654.84	197.3	295.392	39.5	8
240.02971	4528.51	654.84	197.3	295.392	39.5	8
240.03319	4406.2407	654.84	197.3	295.392	39.5	8
240.03666	4150.1254	654.84	197.3	295.392	39.5	8
240.04013	4129.5372	654.84	197.3	295.392	39.5	8
240.0436	4189.6587	642	195.327	289.6	39.105	7.92
240.04707	3004.4593	642	195.327	289.6	39.105	7.92
240.05055	3267.4181	642	195.327	289.6	39.105	7.92
240.05402	4273.3503	642	195.327	289.6	39.105	7.92
240.05749	4212.7774	642	195.327	289.6	39.105	7.92
240.06096	4139.8324	642	195.327	289.6	39.105	7.92
240.06444	4252.2121	642	195.327	289.6	39.105	7.92
240.06791	4220.3481	642	195.327	289.6	39.105	7.92
240.07138	4084.4971	642	195.327	289.6	39.105	7.92
240.07485	3969.1666	642	195.327	289.6	39.105	7.92
240.07832	4048.4121	642	195.327	289.6	39.105	7.92
240.0818	4168.8261	642	195.327	289.6	39.105	7.92
240.08527	4214.1869	622.74	193.354	280.912	38.71	7.84
240.08874	4195.7512	622.74	193.354	280.912	38.71	7.84
240.09221	4086.5216	622.74	193.354	280.912	38.71	7.84
240.09569	3997.5382	622.74	193.354	280.912	38.71	7.84
240.09916	2804.5202	622.74	193.354	280.912	38.71	7.84
240.10263	3153.2875	622.74	193.354	280.912	38.71	7.84
240.1061	4129.9645	622.74	193.354	280.912	38.71	7.84
240.10957	4215.6893	622.74	193.354	280.912	38.71	7.84
240.11305	4175.7573	622.74	193.354	280.912	38.71	7.84
240.11652	3999.3165	622.74	193.354	280.912	38.71	7.84
240.11999	2850.4011	622.74	193.354	280.912	38.71	7.84
